# Region        : cellZone component_0
# Cells         : 643
# Volume        : 1.35511459e+00
# Time          	volAverage(T)
1               	3.00062426e+02
2               	3.00124414e+02
3               	3.00182680e+02
4               	3.00237969e+02
5               	3.00291464e+02
6               	3.00343475e+02
7               	3.00394632e+02
8               	3.00444887e+02
9               	3.00494297e+02
10              	3.00543064e+02
11              	3.00591145e+02
12              	3.00638754e+02
13              	3.00686016e+02
14              	3.00733031e+02
15              	3.00779894e+02
16              	3.00826232e+02
17              	3.00871574e+02
18              	3.00915847e+02
19              	3.00959784e+02
20              	3.01003338e+02
21              	3.01045529e+02
22              	3.01085895e+02
23              	3.01125534e+02
24              	3.01164244e+02
25              	3.01201515e+02
26              	3.01239131e+02
27              	3.01274910e+02
28              	3.01310339e+02
29              	3.01345813e+02
30              	3.01380516e+02
31              	3.01412074e+02
32              	3.01441711e+02
33              	3.01469281e+02
34              	3.01497543e+02
35              	3.01523872e+02
36              	3.01550241e+02
37              	3.01575926e+02
38              	3.01599783e+02
39              	3.01624127e+02
40              	3.01646898e+02
41              	3.01669255e+02
42              	3.01691166e+02
43              	3.01713438e+02
44              	3.01736320e+02
45              	3.01757168e+02
46              	3.01776538e+02
47              	3.01795623e+02
48              	3.01814217e+02
49              	3.01831785e+02
50              	3.01850870e+02
51              	3.01871205e+02
52              	3.01890598e+02
53              	3.01908945e+02
54              	3.01926404e+02
55              	3.01941918e+02
56              	3.01957061e+02
57              	3.01972706e+02
58              	3.01989620e+02
59              	3.02007467e+02
60              	3.02022887e+02
61              	3.02035326e+02
62              	3.02045394e+02
63              	3.02055820e+02
64              	3.02069258e+02
65              	3.02084691e+02
66              	3.02099132e+02
67              	3.02111904e+02
68              	3.02123664e+02
69              	3.02134825e+02
70              	3.02147408e+02
71              	3.02160852e+02
72              	3.02174909e+02
73              	3.02190734e+02
74              	3.02201824e+02
75              	3.02209526e+02
76              	3.02217855e+02
77              	3.02229536e+02
78              	3.02242357e+02
79              	3.02254989e+02
80              	3.02266412e+02
81              	3.02277209e+02
82              	3.02288552e+02
83              	3.02300900e+02
84              	3.02313614e+02
85              	3.02326834e+02
86              	3.02341037e+02
87              	3.02355533e+02
88              	3.02367797e+02
89              	3.02374747e+02
90              	3.02379554e+02
91              	3.02387329e+02
92              	3.02397687e+02
93              	3.02407367e+02
94              	3.02415873e+02
95              	3.02423791e+02
96              	3.02431827e+02
97              	3.02441000e+02
98              	3.02451117e+02
99              	3.02461095e+02
100             	3.02471900e+02
101             	3.02482797e+02
102             	3.02491025e+02
103             	3.02498990e+02
104             	3.02506419e+02
105             	3.02515153e+02
106             	3.02523326e+02
107             	3.02530736e+02
108             	3.02537290e+02
109             	3.02544308e+02
110             	3.02551565e+02
111             	3.02560754e+02
112             	3.02570971e+02
113             	3.02582740e+02
114             	3.02592916e+02
115             	3.02595658e+02
116             	3.02593868e+02
117             	3.02594332e+02
118             	3.02600388e+02
119             	3.02606775e+02
120             	3.02611471e+02
121             	3.02614498e+02
122             	3.02617571e+02
123             	3.02623011e+02
124             	3.02630532e+02
125             	3.02639627e+02
126             	3.02650142e+02
127             	3.02658561e+02
128             	3.02663977e+02
129             	3.02665988e+02
130             	3.02667804e+02
131             	3.02673594e+02
132             	3.02683607e+02
133             	3.02692586e+02
134             	3.02699370e+02
135             	3.02704934e+02
136             	3.02710243e+02
137             	3.02716954e+02
138             	3.02724587e+02
139             	3.02733200e+02
140             	3.02744890e+02
141             	3.02760711e+02
142             	3.02772207e+02
143             	3.02777310e+02
144             	3.02779938e+02
145             	3.02785253e+02
146             	3.02790816e+02
147             	3.02795443e+02
148             	3.02798810e+02
149             	3.02802015e+02
150             	3.02805693e+02
151             	3.02810936e+02
152             	3.02817488e+02
153             	3.02825939e+02
154             	3.02834687e+02
155             	3.02842926e+02
156             	3.02850840e+02
157             	3.02858302e+02
158             	3.02866400e+02
159             	3.02876055e+02
160             	3.02885297e+02
161             	3.02894295e+02
162             	3.02902304e+02
163             	3.02909455e+02
164             	3.02915804e+02
165             	3.02921775e+02
166             	3.02928644e+02
167             	3.02935557e+02
168             	3.02941977e+02
169             	3.02948528e+02
170             	3.02958126e+02
171             	3.02961304e+02
172             	3.02956226e+02
173             	3.02949314e+02
174             	3.02949074e+02
175             	3.02951110e+02
176             	3.02952744e+02
177             	3.02953619e+02
178             	3.02954735e+02
179             	3.02957892e+02
180             	3.02962958e+02
181             	3.02970457e+02
182             	3.02975767e+02
183             	3.02979246e+02
184             	3.02982509e+02
185             	3.02985956e+02
186             	3.02992499e+02
187             	3.03001654e+02
188             	3.03010746e+02
189             	3.03019637e+02
190             	3.03027802e+02
191             	3.03035485e+02
192             	3.03042442e+02
193             	3.03049528e+02
194             	3.03057000e+02
195             	3.03065219e+02
196             	3.03075115e+02
197             	3.03086796e+02
198             	3.03098608e+02
199             	3.03110358e+02
200             	3.03121557e+02
201             	3.03133328e+02
202             	3.03145286e+02
203             	3.03157013e+02
204             	3.03168566e+02
205             	3.03179751e+02
206             	3.03190838e+02
207             	3.03201759e+02
208             	3.03212521e+02
209             	3.03223199e+02
210             	3.03233777e+02
211             	3.03244082e+02
212             	3.03254169e+02
213             	3.03263869e+02
214             	3.03273022e+02
215             	3.03281868e+02
216             	3.03290524e+02
217             	3.03299076e+02
218             	3.03307524e+02
219             	3.03315845e+02
220             	3.03323799e+02
221             	3.03331876e+02
222             	3.03339797e+02
223             	3.03347621e+02
224             	3.03355519e+02
225             	3.03363487e+02
226             	3.03371466e+02
227             	3.03379610e+02
228             	3.03387799e+02
229             	3.03395964e+02
230             	3.03403814e+02
231             	3.03411360e+02
232             	3.03418558e+02
233             	3.03425385e+02
234             	3.03431906e+02
235             	3.03438126e+02
236             	3.03444153e+02
237             	3.03450081e+02
238             	3.03456011e+02
239             	3.03461986e+02
240             	3.03468089e+02
241             	3.03474302e+02
242             	3.03480616e+02
243             	3.03486825e+02
244             	3.03492852e+02
245             	3.03498806e+02
246             	3.03504650e+02
247             	3.03510446e+02
248             	3.03516516e+02
249             	3.03522647e+02
250             	3.03529097e+02
251             	3.03535849e+02
252             	3.03542907e+02
253             	3.03550170e+02
254             	3.03557528e+02
255             	3.03564905e+02
256             	3.03572233e+02
257             	3.03579468e+02
258             	3.03586608e+02
259             	3.03593584e+02
260             	3.03600448e+02
261             	3.03607086e+02
262             	3.03613595e+02
263             	3.03619832e+02
264             	3.03625878e+02
265             	3.03631659e+02
266             	3.03637160e+02
267             	3.03642343e+02
268             	3.03647362e+02
269             	3.03652225e+02
270             	3.03657215e+02
271             	3.03662325e+02
272             	3.03667616e+02
273             	3.03673159e+02
274             	3.03678996e+02
275             	3.03684583e+02
276             	3.03689993e+02
277             	3.03695160e+02
278             	3.03700001e+02
279             	3.03704478e+02
280             	3.03708664e+02
281             	3.03712607e+02
282             	3.03716661e+02
283             	3.03720896e+02
284             	3.03725309e+02
285             	3.03730094e+02
286             	3.03735074e+02
287             	3.03740372e+02
288             	3.03745806e+02
289             	3.03751014e+02
290             	3.03755631e+02
291             	3.03760187e+02
292             	3.03764304e+02
293             	3.03768220e+02
294             	3.03771943e+02
295             	3.03775612e+02
296             	3.03779209e+02
297             	3.03782743e+02
298             	3.03786539e+02
299             	3.03790509e+02
300             	3.03794757e+02
301             	3.03799363e+02
302             	3.03804264e+02
303             	3.03809592e+02
