# Region        : cellZone pcb
# Cells         : 473
# Volume        : 8.67384177e-01
# Time          	volAverage(T)
1               	3.00033865e+02
2               	3.00098172e+02
3               	3.00186395e+02
4               	3.00296951e+02
5               	3.00424191e+02
6               	3.00568160e+02
7               	3.00727994e+02
8               	3.00902045e+02
9               	3.01088555e+02
10              	3.01289817e+02
11              	3.01501610e+02
12              	3.01721326e+02
13              	3.01950529e+02
14              	3.02187964e+02
15              	3.02433877e+02
16              	3.02688439e+02
17              	3.02949179e+02
18              	3.03215474e+02
19              	3.03488672e+02
20              	3.03767860e+02
21              	3.04050342e+02
22              	3.04337273e+02
23              	3.04628551e+02
24              	3.04925353e+02
25              	3.05225489e+02
26              	3.05529199e+02
27              	3.05838856e+02
28              	3.06146306e+02
29              	3.06454355e+02
30              	3.06762387e+02
31              	3.07068809e+02
32              	3.07379249e+02
33              	3.07689472e+02
34              	3.07998903e+02
35              	3.08313506e+02
36              	3.08628701e+02
37              	3.08941551e+02
38              	3.09253984e+02
39              	3.09570865e+02
40              	3.09894069e+02
41              	3.10208613e+02
42              	3.10511844e+02
43              	3.10816427e+02
44              	3.11121743e+02
45              	3.11423018e+02
46              	3.11719530e+02
47              	3.12012489e+02
48              	3.12308188e+02
49              	3.12606791e+02
50              	3.12897945e+02
51              	3.13185474e+02
52              	3.13472623e+02
53              	3.13756375e+02
54              	3.14036955e+02
55              	3.14311686e+02
56              	3.14589107e+02
57              	3.14868725e+02
58              	3.15138270e+02
59              	3.15408527e+02
60              	3.15684104e+02
61              	3.15950904e+02
62              	3.16206156e+02
63              	3.16450632e+02
64              	3.16701759e+02
65              	3.16948534e+02
66              	3.17186402e+02
67              	3.17422956e+02
68              	3.17654554e+02
69              	3.17888298e+02
70              	3.18115585e+02
71              	3.18343969e+02
72              	3.18582323e+02
73              	3.18805983e+02
74              	3.19017469e+02
75              	3.19224241e+02
76              	3.19430331e+02
77              	3.19635722e+02
78              	3.19836804e+02
79              	3.20038476e+02
80              	3.20238443e+02
81              	3.20440125e+02
82              	3.20635342e+02
83              	3.20828354e+02
84              	3.21018932e+02
85              	3.21203874e+02
86              	3.21382629e+02
87              	3.21563009e+02
88              	3.21740143e+02
89              	3.21914556e+02
90              	3.22081513e+02
91              	3.22243894e+02
92              	3.22403181e+02
93              	3.22561697e+02
94              	3.22716780e+02
95              	3.22871599e+02
96              	3.23024761e+02
97              	3.23175114e+02
98              	3.23327462e+02
99              	3.23475977e+02
100             	3.23618372e+02
101             	3.23760617e+02
102             	3.23894190e+02
103             	3.24027916e+02
104             	3.24158275e+02
105             	3.24286916e+02
106             	3.24413184e+02
107             	3.24544028e+02
108             	3.24671340e+02
109             	3.24792363e+02
110             	3.24907930e+02
111             	3.25023201e+02
112             	3.25134451e+02
113             	3.25239786e+02
114             	3.25348612e+02
115             	3.25451574e+02
116             	3.25554706e+02
117             	3.25654047e+02
118             	3.25749683e+02
119             	3.25849543e+02
120             	3.25945002e+02
121             	3.26039866e+02
122             	3.26135244e+02
123             	3.26233258e+02
124             	3.26328261e+02
125             	3.26418398e+02
126             	3.26503068e+02
127             	3.26586667e+02
128             	3.26663322e+02
129             	3.26737612e+02
130             	3.26811239e+02
131             	3.26883018e+02
132             	3.26956289e+02
133             	3.27029749e+02
134             	3.27102518e+02
135             	3.27174795e+02
136             	3.27247122e+02
137             	3.27317396e+02
138             	3.27384230e+02
139             	3.27448563e+02
140             	3.27511824e+02
141             	3.27573748e+02
142             	3.27635419e+02
143             	3.27696483e+02
144             	3.27756569e+02
145             	3.27815313e+02
146             	3.27872704e+02
147             	3.27928547e+02
148             	3.27982889e+02
149             	3.28035998e+02
150             	3.28087987e+02
151             	3.28138876e+02
152             	3.28188642e+02
153             	3.28237259e+02
154             	3.28284615e+02
155             	3.28330678e+02
156             	3.28375606e+02
157             	3.28419696e+02
158             	3.28463204e+02
159             	3.28506208e+02
160             	3.28548549e+02
161             	3.28590138e+02
162             	3.28630484e+02
163             	3.28669756e+02
164             	3.28708042e+02
165             	3.28745364e+02
166             	3.28781911e+02
167             	3.28817763e+02
168             	3.28853034e+02
169             	3.28887675e+02
170             	3.28921568e+02
171             	3.28954662e+02
172             	3.28987069e+02
173             	3.29018758e+02
174             	3.29049815e+02
175             	3.29080286e+02
176             	3.29109706e+02
177             	3.29138300e+02
178             	3.29166277e+02
179             	3.29193431e+02
180             	3.29219753e+02
181             	3.29245589e+02
182             	3.29270440e+02
183             	3.29294760e+02
184             	3.29318435e+02
185             	3.29341489e+02
186             	3.29364083e+02
187             	3.29386342e+02
188             	3.29408291e+02
189             	3.29429976e+02
190             	3.29451008e+02
191             	3.29471454e+02
192             	3.29491526e+02
193             	3.29511054e+02
194             	3.29529899e+02
195             	3.29548138e+02
196             	3.29565828e+02
197             	3.29583080e+02
198             	3.29599959e+02
199             	3.29616507e+02
200             	3.29632787e+02
201             	3.29648804e+02
