# Region        : cellZone pcb
# Cells         : 628
# Volume        : 1.22459405e+00
# Time          	volAverage(T)
1               	3.00009848e+02
2               	3.00028649e+02
3               	3.00055563e+02
4               	3.00089709e+02
5               	3.00127311e+02
6               	3.00169412e+02
7               	3.00217222e+02
8               	3.00272684e+02
9               	3.00332616e+02
10              	3.00398343e+02
11              	3.00472228e+02
12              	3.00550806e+02
13              	3.00632012e+02
14              	3.00715702e+02
15              	3.00801525e+02
16              	3.00884183e+02
17              	3.00973380e+02
18              	3.01065065e+02
19              	3.01154091e+02
20              	3.01248965e+02
21              	3.01349704e+02
22              	3.01454162e+02
23              	3.01562322e+02
24              	3.01668397e+02
25              	3.01778429e+02
26              	3.01891083e+02
27              	3.02008070e+02
28              	3.02130420e+02
29              	3.02252273e+02
30              	3.02376875e+02
31              	3.02503025e+02
32              	3.02631965e+02
33              	3.02762886e+02
34              	3.02892654e+02
35              	3.03016155e+02
36              	3.03136292e+02
37              	3.03261462e+02
38              	3.03381340e+02
39              	3.03497532e+02
40              	3.03629945e+02
41              	3.03758131e+02
42              	3.03889016e+02
43              	3.04026928e+02
44              	3.04159295e+02
45              	3.04298072e+02
46              	3.04436835e+02
47              	3.04572266e+02
48              	3.04703595e+02
49              	3.04829520e+02
50              	3.04951268e+02
51              	3.05075316e+02
52              	3.05207208e+02
53              	3.05327287e+02
54              	3.05444084e+02
55              	3.05567385e+02
56              	3.05703243e+02
57              	3.05834913e+02
58              	3.05961674e+02
59              	3.06095954e+02
60              	3.06240153e+02
61              	3.06377104e+02
62              	3.06503256e+02
63              	3.06627577e+02
64              	3.06746423e+02
65              	3.06864493e+02
66              	3.06987809e+02
67              	3.07111497e+02
68              	3.07225159e+02
69              	3.07346330e+02
70              	3.07469269e+02
71              	3.07594835e+02
72              	3.07714064e+02
73              	3.07829568e+02
74              	3.07958794e+02
75              	3.08097192e+02
76              	3.08225529e+02
77              	3.08344321e+02
78              	3.08459233e+02
79              	3.08570028e+02
80              	3.08684046e+02
81              	3.08796997e+02
82              	3.08904724e+02
83              	3.09010913e+02
84              	3.09125695e+02
85              	3.09244854e+02
86              	3.09367082e+02
87              	3.09485776e+02
88              	3.09597168e+02
89              	3.09716524e+02
90              	3.09852200e+02
91              	3.09983409e+02
92              	3.10099351e+02
93              	3.10209472e+02
94              	3.10317242e+02
95              	3.10429974e+02
96              	3.10541071e+02
97              	3.10645426e+02
98              	3.10748141e+02
99              	3.10856947e+02
100             	3.10968237e+02
101             	3.11078711e+02
102             	3.11187432e+02
103             	3.11295385e+02
104             	3.11406834e+02
105             	3.11524097e+02
106             	3.11643994e+02
107             	3.11757701e+02
108             	3.11864441e+02
109             	3.11964926e+02
110             	3.12061792e+02
111             	3.12166172e+02
112             	3.12272200e+02
113             	3.12375193e+02
114             	3.12468929e+02
115             	3.12558850e+02
116             	3.12653088e+02
117             	3.12752628e+02
118             	3.12851802e+02
119             	3.12946041e+02
120             	3.13044063e+02
121             	3.13150733e+02
122             	3.13258076e+02
123             	3.13360674e+02
124             	3.13456274e+02
125             	3.13546280e+02
126             	3.13634184e+02
127             	3.13720011e+02
128             	3.13803389e+02
129             	3.13888798e+02
130             	3.13979570e+02
131             	3.14068217e+02
132             	3.14153600e+02
133             	3.14239829e+02
134             	3.14327483e+02
135             	3.14418133e+02
136             	3.14507988e+02
137             	3.14589795e+02
138             	3.14672015e+02
139             	3.14760093e+02
140             	3.14850045e+02
141             	3.14935793e+02
142             	3.15017400e+02
143             	3.15097545e+02
144             	3.15183705e+02
145             	3.15275359e+02
146             	3.15358731e+02
147             	3.15435055e+02
148             	3.15507612e+02
149             	3.15586411e+02
150             	3.15661406e+02
151             	3.15735006e+02
152             	3.15811558e+02
153             	3.15891319e+02
154             	3.15974325e+02
155             	3.16059375e+02
156             	3.16142422e+02
