# Region        : cellZone pcb
# Cells         : 681
# Volume        : 1.31047022e+00
# Time          	volAverage(T)
1               	3.00004540e+02
2               	3.00013395e+02
3               	3.00025776e+02
4               	3.00042210e+02
5               	3.00061299e+02
6               	3.00081701e+02
7               	3.00105750e+02
8               	3.00132673e+02
9               	3.00161665e+02
10              	3.00194377e+02
11              	3.00227533e+02
12              	3.00259974e+02
13              	3.00295012e+02
14              	3.00333620e+02
15              	3.00374306e+02
16              	3.00417582e+02
17              	3.00461432e+02
18              	3.00506985e+02
19              	3.00553660e+02
20              	3.00600738e+02
21              	3.00648757e+02
22              	3.00698215e+02
23              	3.00749061e+02
24              	3.00800792e+02
25              	3.00854648e+02
26              	3.00907316e+02
27              	3.00958277e+02
28              	3.01009438e+02
29              	3.01061387e+02
30              	3.01114417e+02
31              	3.01168095e+02
32              	3.01220088e+02
33              	3.01275137e+02
34              	3.01330076e+02
35              	3.01389954e+02
36              	3.01451156e+02
37              	3.01513389e+02
38              	3.01576333e+02
39              	3.01639093e+02
40              	3.01701513e+02
41              	3.01763959e+02
42              	3.01825650e+02
43              	3.01886274e+02
44              	3.01943097e+02
45              	3.01995470e+02
46              	3.02050023e+02
47              	3.02106717e+02
48              	3.02165495e+02
49              	3.02226089e+02
50              	3.02288033e+02
51              	3.02346927e+02
52              	3.02404587e+02
53              	3.02463154e+02
54              	3.02519843e+02
55              	3.02579446e+02
56              	3.02641934e+02
57              	3.02704630e+02
58              	3.02764607e+02
59              	3.02823637e+02
60              	3.02881052e+02
61              	3.02938171e+02
62              	3.02994414e+02
63              	3.03049843e+02
64              	3.03107995e+02
65              	3.03167407e+02
66              	3.03226084e+02
67              	3.03282498e+02
68              	3.03335421e+02
69              	3.03389445e+02
70              	3.03446069e+02
71              	3.03503618e+02
72              	3.03563334e+02
73              	3.03622269e+02
74              	3.03680612e+02
75              	3.03738320e+02
76              	3.03792738e+02
77              	3.03849481e+02
78              	3.03905136e+02
79              	3.03958429e+02
80              	3.04010445e+02
81              	3.04064365e+02
82              	3.04117200e+02
83              	3.04171627e+02
84              	3.04225020e+02
85              	3.04277555e+02
86              	3.04332319e+02
87              	3.04384515e+02
88              	3.04433368e+02
89              	3.04482208e+02
90              	3.04530938e+02
91              	3.04578690e+02
92              	3.04625257e+02
93              	3.04670133e+02
94              	3.04717197e+02
95              	3.04766443e+02
96              	3.04817615e+02
97              	3.04868282e+02
98              	3.04919043e+02
99              	3.04969428e+02
100             	3.05019268e+02
101             	3.05068858e+02
102             	3.05118440e+02
103             	3.05165052e+02
104             	3.05209401e+02
105             	3.05253577e+02
106             	3.05296595e+02
107             	3.05338800e+02
108             	3.05380609e+02
109             	3.05421873e+02
110             	3.05463258e+02
111             	3.05504826e+02
112             	3.05546369e+02
113             	3.05588663e+02
114             	3.05630017e+02
115             	3.05670815e+02
116             	3.05711497e+02
117             	3.05752169e+02
118             	3.05792679e+02
119             	3.05833198e+02
120             	3.05873779e+02
121             	3.05913534e+02
122             	3.05952582e+02
123             	3.05991815e+02
124             	3.06030821e+02
125             	3.06069262e+02
126             	3.06107006e+02
127             	3.06143669e+02
128             	3.06181288e+02
129             	3.06218788e+02
130             	3.06254871e+02
131             	3.06289873e+02
132             	3.06324097e+02
133             	3.06358053e+02
134             	3.06392452e+02
135             	3.06425644e+02
136             	3.06458886e+02
137             	3.06492276e+02
138             	3.06525543e+02
139             	3.06558453e+02
140             	3.06591016e+02
141             	3.06623091e+02
142             	3.06654858e+02
143             	3.06685822e+02
144             	3.06715973e+02
145             	3.06746105e+02
146             	3.06775538e+02
147             	3.06804665e+02
148             	3.06832859e+02
149             	3.06861122e+02
150             	3.06889054e+02
151             	3.06916985e+02
152             	3.06944361e+02
153             	3.06971544e+02
154             	3.06998408e+02
155             	3.07025164e+02
156             	3.07051506e+02
157             	3.07077415e+02
158             	3.07103172e+02
159             	3.07128552e+02
160             	3.07154059e+02
161             	3.07179177e+02
162             	3.07204414e+02
163             	3.07229443e+02
164             	3.07254943e+02
165             	3.07280086e+02
166             	3.07305248e+02
167             	3.07330001e+02
168             	3.07354335e+02
169             	3.07378655e+02
170             	3.07402733e+02
171             	3.07426825e+02
172             	3.07450454e+02
173             	3.07474259e+02
174             	3.07497737e+02
175             	3.07520958e+02
176             	3.07543254e+02
177             	3.07565912e+02
178             	3.07588229e+02
179             	3.07610185e+02
