# Region        : cellZone fluid
# Cells         : 8210
# Volume        : 1.62545018e+01
# Time          	volAverage(T)
1               	2.99999924e+02
2               	2.99999955e+02
3               	3.00000531e+02
4               	3.00001352e+02
5               	3.00001868e+02
6               	3.00002455e+02
7               	3.00003503e+02
8               	3.00004116e+02
9               	3.00005529e+02
10              	3.00006770e+02
11              	3.00008609e+02
12              	3.00010015e+02
13              	3.00011984e+02
14              	3.00014545e+02
15              	3.00016806e+02
16              	3.00019129e+02
17              	3.00021071e+02
18              	3.00022805e+02
19              	3.00025111e+02
20              	3.00028073e+02
21              	3.00031149e+02
22              	3.00034201e+02
23              	3.00037367e+02
24              	3.00040434e+02
25              	3.00042065e+02
26              	3.00044697e+02
27              	3.00046271e+02
28              	3.00048562e+02
29              	3.00051254e+02
30              	3.00053956e+02
31              	3.00057564e+02
32              	3.00059076e+02
33              	3.00063054e+02
34              	3.00066455e+02
35              	3.00070158e+02
36              	3.00073407e+02
37              	3.00076635e+02
38              	3.00078804e+02
39              	3.00081012e+02
40              	3.00084550e+02
41              	3.00088593e+02
42              	3.00092473e+02
43              	3.00096757e+02
44              	3.00104542e+02
45              	3.00108405e+02
46              	3.00110901e+02
47              	3.00115014e+02
48              	3.00118379e+02
49              	3.00121784e+02
50              	3.00125565e+02
51              	3.00128502e+02
52              	3.00131462e+02
53              	3.00135079e+02
54              	3.00138773e+02
55              	3.00142034e+02
56              	3.00145261e+02
57              	3.00148741e+02
58              	3.00153040e+02
59              	3.00156062e+02
60              	3.00160260e+02
61              	3.00165313e+02
62              	3.00168896e+02
63              	3.00172775e+02
64              	3.00177144e+02
65              	3.00180080e+02
66              	3.00184625e+02
67              	3.00188780e+02
68              	3.00192439e+02
69              	3.00195521e+02
70              	3.00198117e+02
71              	3.00200068e+02
72              	3.00202208e+02
73              	3.00204211e+02
74              	3.00207131e+02
75              	3.00209619e+02
76              	3.00211688e+02
77              	3.00213231e+02
78              	3.00214797e+02
79              	3.00216972e+02
80              	3.00220560e+02
81              	3.00223945e+02
82              	3.00227673e+02
83              	3.00230845e+02
84              	3.00232507e+02
85              	3.00236486e+02
86              	3.00240615e+02
87              	3.00243564e+02
88              	3.00247559e+02
89              	3.00250524e+02
90              	3.00253191e+02
91              	3.00255976e+02
92              	3.00257642e+02
93              	3.00259024e+02
94              	3.00261206e+02
95              	3.00263943e+02
96              	3.00267249e+02
97              	3.00269305e+02
98              	3.00271739e+02
99              	3.00273425e+02
100             	3.00276053e+02
101             	3.00278343e+02
102             	3.00280958e+02
103             	3.00283489e+02
104             	3.00284856e+02
105             	3.00286384e+02
106             	3.00289531e+02
107             	3.00292665e+02
108             	3.00294560e+02
109             	3.00297147e+02
110             	3.00299431e+02
111             	3.00301966e+02
112             	3.00304736e+02
113             	3.00308293e+02
114             	3.00309294e+02
115             	3.00311358e+02
116             	3.00313471e+02
117             	3.00316415e+02
118             	3.00319116e+02
119             	3.00323160e+02
120             	3.00327274e+02
121             	3.00331545e+02
122             	3.00332767e+02
123             	3.00334073e+02
124             	3.00335876e+02
125             	3.00336717e+02
126             	3.00337335e+02
127             	3.00338440e+02
128             	3.00340355e+02
129             	3.00342293e+02
130             	3.00343633e+02
131             	3.00344722e+02
132             	3.00345945e+02
133             	3.00349616e+02
134             	3.00351200e+02
135             	3.00353157e+02
136             	3.00355202e+02
137             	3.00357018e+02
138             	3.00359294e+02
139             	3.00361234e+02
140             	3.00363513e+02
141             	3.00365821e+02
142             	3.00368209e+02
143             	3.00369927e+02
144             	3.00371657e+02
145             	3.00373342e+02
146             	3.00374987e+02
147             	3.00376631e+02
148             	3.00378361e+02
149             	3.00380410e+02
150             	3.00382667e+02
151             	3.00385053e+02
152             	3.00385740e+02
153             	3.00388263e+02
154             	3.00390638e+02
155             	3.00392887e+02
156             	3.00394591e+02
157             	3.00396326e+02
158             	3.00397897e+02
159             	3.00399520e+02
160             	3.00401804e+02
161             	3.00402384e+02
162             	3.00403672e+02
163             	3.00404543e+02
164             	3.00405362e+02
165             	3.00406036e+02
166             	3.00406861e+02
167             	3.00407983e+02
168             	3.00408958e+02
169             	3.00410250e+02
170             	3.00411521e+02
171             	3.00413155e+02
172             	3.00415287e+02
173             	3.00417222e+02
174             	3.00418866e+02
175             	3.00419809e+02
176             	3.00420100e+02
177             	3.00421877e+02
178             	3.00423181e+02
179             	3.00424029e+02
180             	3.00424698e+02
181             	3.00426239e+02
182             	3.00426808e+02
183             	3.00428589e+02
184             	3.00429689e+02
185             	3.00431612e+02
186             	3.00433364e+02
187             	3.00434720e+02
188             	3.00436236e+02
189             	3.00437815e+02
190             	3.00439342e+02
191             	3.00440757e+02
192             	3.00442183e+02
193             	3.00443610e+02
194             	3.00445212e+02
195             	3.00446730e+02
196             	3.00448432e+02
197             	3.00450104e+02
198             	3.00452369e+02
199             	3.00454069e+02
200             	3.00455814e+02
201             	3.00456461e+02
202             	3.00457915e+02
203             	3.00459445e+02
204             	3.00460899e+02
205             	3.00462244e+02
206             	3.00463464e+02
207             	3.00464708e+02
208             	3.00465989e+02
209             	3.00467356e+02
210             	3.00468803e+02
211             	3.00470248e+02
212             	3.00471671e+02
213             	3.00473925e+02
214             	3.00474163e+02
215             	3.00474363e+02
216             	3.00474636e+02
217             	3.00475120e+02
218             	3.00476476e+02
219             	3.00477621e+02
220             	3.00478697e+02
221             	3.00480207e+02
222             	3.00481920e+02
223             	3.00484174e+02
224             	3.00486706e+02
225             	3.00489137e+02
226             	3.00489921e+02
227             	3.00491235e+02
228             	3.00492725e+02
229             	3.00493499e+02
230             	3.00494494e+02
231             	3.00495434e+02
232             	3.00496041e+02
233             	3.00496759e+02
234             	3.00497467e+02
235             	3.00498290e+02
236             	3.00498680e+02
237             	3.00498786e+02
238             	3.00499151e+02
239             	3.00500462e+02
240             	3.00501828e+02
241             	3.00502435e+02
242             	3.00503497e+02
243             	3.00505013e+02
244             	3.00506511e+02
245             	3.00508016e+02
246             	3.00509114e+02
247             	3.00510084e+02
248             	3.00510961e+02
249             	3.00511800e+02
250             	3.00512305e+02
251             	3.00512839e+02
252             	3.00513852e+02
253             	3.00514605e+02
254             	3.00515723e+02
255             	3.00516581e+02
256             	3.00517392e+02
257             	3.00518162e+02
258             	3.00518615e+02
259             	3.00519165e+02
260             	3.00519912e+02
261             	3.00520749e+02
262             	3.00521680e+02
263             	3.00522604e+02
264             	3.00523650e+02
265             	3.00524736e+02
266             	3.00525890e+02
267             	3.00527054e+02
268             	3.00528391e+02
269             	3.00529406e+02
270             	3.00530457e+02
271             	3.00531433e+02
272             	3.00532440e+02
273             	3.00533214e+02
274             	3.00533780e+02
275             	3.00534142e+02
276             	3.00534830e+02
277             	3.00535260e+02
278             	3.00535762e+02
279             	3.00536281e+02
280             	3.00536846e+02
281             	3.00537154e+02
