# Region        : cellZone pcb
# Cells         : 836
# Volume        : 1.59625438e+00
# Time          	volAverage(T)
1               	3.00002185e+02
2               	3.00006403e+02
3               	3.00012309e+02
4               	3.00019806e+02
5               	3.00028573e+02
6               	3.00038542e+02
7               	3.00049760e+02
8               	3.00062162e+02
9               	3.00075686e+02
10              	3.00090387e+02
11              	3.00106102e+02
12              	3.00122807e+02
13              	3.00140686e+02
14              	3.00159119e+02
15              	3.00178226e+02
16              	3.00198269e+02
17              	3.00218882e+02
18              	3.00240014e+02
19              	3.00261880e+02
20              	3.00284664e+02
21              	3.00308253e+02
22              	3.00332232e+02
23              	3.00356679e+02
24              	3.00380861e+02
25              	3.00406219e+02
26              	3.00431779e+02
27              	3.00458213e+02
28              	3.00484829e+02
29              	3.00512233e+02
30              	3.00540489e+02
31              	3.00568471e+02
32              	3.00595727e+02
33              	3.00622469e+02
34              	3.00649368e+02
35              	3.00676675e+02
36              	3.00704384e+02
37              	3.00732636e+02
38              	3.00761027e+02
39              	3.00789434e+02
40              	3.00817559e+02
41              	3.00844503e+02
42              	3.00870684e+02
43              	3.00896909e+02
44              	3.00923538e+02
45              	3.00950964e+02
46              	3.00978592e+02
47              	3.01006383e+02
48              	3.01034625e+02
49              	3.01063825e+02
50              	3.01093213e+02
51              	3.01122013e+02
52              	3.01150227e+02
53              	3.01177321e+02
54              	3.01204678e+02
55              	3.01231931e+02
56              	3.01259543e+02
57              	3.01288174e+02
58              	3.01317110e+02
59              	3.01346659e+02
60              	3.01376795e+02
61              	3.01407120e+02
62              	3.01436421e+02
63              	3.01466593e+02
64              	3.01496705e+02
65              	3.01526743e+02
66              	3.01557708e+02
67              	3.01589056e+02
68              	3.01619739e+02
69              	3.01651362e+02
70              	3.01682295e+02
71              	3.01712452e+02
72              	3.01742586e+02
73              	3.01772578e+02
74              	3.01802942e+02
75              	3.01832864e+02
76              	3.01863591e+02
77              	3.01893606e+02
78              	3.01924223e+02
79              	3.01954949e+02
80              	3.01985918e+02
81              	3.02016701e+02
82              	3.02047241e+02
83              	3.02077384e+02
84              	3.02106646e+02
85              	3.02135677e+02
86              	3.02165387e+02
87              	3.02195798e+02
88              	3.02226226e+02
89              	3.02256340e+02
90              	3.02286991e+02
91              	3.02317409e+02
92              	3.02347033e+02
93              	3.02377122e+02
94              	3.02406312e+02
95              	3.02436107e+02
96              	3.02465889e+02
97              	3.02494809e+02
98              	3.02524449e+02
99              	3.02554494e+02
100             	3.02584693e+02
101             	3.02614942e+02
102             	3.02644677e+02
103             	3.02673776e+02
104             	3.02702782e+02
105             	3.02731578e+02
106             	3.02760402e+02
107             	3.02789198e+02
108             	3.02817860e+02
109             	3.02846941e+02
110             	3.02875840e+02
111             	3.02905218e+02
112             	3.02934200e+02
