# Region        : cellZone component_2
# Cells         : 12
# Volume        : 1.33692190e-02
# Time          	volAverage(T)
1               	3.16363231e+02
2               	3.32403663e+02
3               	3.45700095e+02
4               	3.57541468e+02
5               	3.68772195e+02
6               	3.79569028e+02
7               	3.90032375e+02
8               	4.00099418e+02
9               	4.09962192e+02
10              	4.19754775e+02
11              	4.29342372e+02
12              	4.38737996e+02
13              	4.47648403e+02
14              	4.55858405e+02
15              	4.63350943e+02
16              	4.70108789e+02
17              	4.76105945e+02
18              	4.82055290e+02
19              	4.88035205e+02
20              	4.93699535e+02
21              	4.99117569e+02
22              	5.03885635e+02
23              	5.08237321e+02
24              	5.12783813e+02
25              	5.17450573e+02
26              	5.22343256e+02
27              	5.27557885e+02
28              	5.33210041e+02
29              	5.39031218e+02
30              	5.44645308e+02
31              	5.50206883e+02
32              	5.55748313e+02
33              	5.61043226e+02
34              	5.66456115e+02
35              	5.71558668e+02
36              	5.76178657e+02
37              	5.79893049e+02
38              	5.82773297e+02
39              	5.85140789e+02
40              	5.87125005e+02
41              	5.88612408e+02
42              	5.89501098e+02
43              	5.90103044e+02
44              	5.90503456e+02
45              	5.90691372e+02
46              	5.91080527e+02
47              	5.91616534e+02
48              	5.92292669e+02
49              	5.92988689e+02
50              	5.93540333e+02
51              	5.94093868e+02
52              	5.94654661e+02
53              	5.94746191e+02
54              	5.95103394e+02
55              	5.95009978e+02
56              	5.95349312e+02
57              	5.95249929e+02
58              	5.95512389e+02
59              	5.95519305e+02
60              	5.95785170e+02
61              	5.96139840e+02
62              	5.96308704e+02
63              	5.96375961e+02
64              	5.96371165e+02
65              	5.96320224e+02
66              	5.95978750e+02
67              	5.95406638e+02
68              	5.95209293e+02
69              	5.95148221e+02
70              	5.95188500e+02
71              	5.95261569e+02
72              	5.95361859e+02
73              	5.95501879e+02
74              	5.95131592e+02
75              	5.95026105e+02
76              	5.95202534e+02
77              	5.95008602e+02
78              	5.95130131e+02
79              	5.95385105e+02
80              	5.95193113e+02
81              	5.95244615e+02
82              	5.95276935e+02
83              	5.95312707e+02
84              	5.95169775e+02
85              	5.94877647e+02
86              	5.94761293e+02
87              	5.94941966e+02
88              	5.95373447e+02
89              	5.95910671e+02
90              	5.95924496e+02
91              	5.96288450e+02
92              	5.96289804e+02
93              	5.96687044e+02
94              	5.96670186e+02
95              	5.96970392e+02
96              	5.96913107e+02
97              	5.97164483e+02
98              	5.97043717e+02
99              	5.97035404e+02
100             	5.97077854e+02
101             	5.97173091e+02
102             	5.96783089e+02
103             	5.96296740e+02
104             	5.96059886e+02
105             	5.95600551e+02
106             	5.95420096e+02
107             	5.95454977e+02
108             	5.95531851e+02
109             	5.95686110e+02
110             	5.95977113e+02
111             	5.95717065e+02
112             	5.95803289e+02
113             	5.95653235e+02
114             	5.95980991e+02
115             	5.95828119e+02
116             	5.96138958e+02
117             	5.95954675e+02
118             	5.96146197e+02
119             	5.95955794e+02
120             	5.96082637e+02
121             	5.95911277e+02
122             	5.96002303e+02
123             	5.95976961e+02
124             	5.95792458e+02
125             	5.95936309e+02
126             	5.96151510e+02
127             	5.96399328e+02
128             	5.96305945e+02
129             	5.96560905e+02
130             	5.96427840e+02
131             	5.96691517e+02
132             	5.96479807e+02
133             	5.96510336e+02
134             	5.96323334e+02
135             	5.96504606e+02
136             	5.96326282e+02
137             	5.96409503e+02
138             	5.96421006e+02
139             	5.96373670e+02
140             	5.96449714e+02
141             	5.96676189e+02
142             	5.96835317e+02
143             	5.96576948e+02
144             	5.96654330e+02
145             	5.96443833e+02
146             	5.96560882e+02
147             	5.96342849e+02
148             	5.96433216e+02
149             	5.96224444e+02
150             	5.96445355e+02
151             	5.96215290e+02
152             	5.96365629e+02
153             	5.96158081e+02
154             	5.96382680e+02
155             	5.96172374e+02
156             	5.96251584e+02
157             	5.96067309e+02
158             	5.96078530e+02
159             	5.95933570e+02
160             	5.96053106e+02
161             	5.96092832e+02
162             	5.96199604e+02
163             	5.96048690e+02
164             	5.96200243e+02
165             	5.96101405e+02
166             	5.96344039e+02
167             	5.96233135e+02
168             	5.96633521e+02
169             	5.96422046e+02
170             	5.96567252e+02
171             	5.96346288e+02
172             	5.96609497e+02
173             	5.96340828e+02
174             	5.96399364e+02
175             	5.96148429e+02
176             	5.96200052e+02
177             	5.96001021e+02
178             	5.96058753e+02
179             	5.95874230e+02
180             	5.96009702e+02
181             	5.96026646e+02
182             	5.95821062e+02
183             	5.95960340e+02
184             	5.95751656e+02
185             	5.95819778e+02
186             	5.95993984e+02
187             	5.95773892e+02
188             	5.95958896e+02
189             	5.95785850e+02
190             	5.96134236e+02
191             	5.95922081e+02
192             	5.95770491e+02
193             	5.96038729e+02
194             	5.95853035e+02
195             	5.96106549e+02
196             	5.95879030e+02
197             	5.95989757e+02
198             	5.95790119e+02
199             	5.95778502e+02
200             	5.95866562e+02
201             	5.95735085e+02
202             	5.95883079e+02
203             	5.95778028e+02
204             	5.95992938e+02
205             	5.95867592e+02
206             	5.96125888e+02
207             	5.95948252e+02
208             	5.96157639e+02
209             	5.95940189e+02
210             	5.96095401e+02
211             	5.95889072e+02
212             	5.96021479e+02
213             	5.95835564e+02
214             	5.95936869e+02
215             	5.95805668e+02
216             	5.95995270e+02
217             	5.95867775e+02
218             	5.96086430e+02
219             	5.95921539e+02
220             	5.96089751e+02
221             	5.95893488e+02
222             	5.96043861e+02
223             	5.95835271e+02
224             	5.95980166e+02
225             	5.95773851e+02
226             	5.95877424e+02
227             	5.95695952e+02
228             	5.95798606e+02
229             	5.95651004e+02
230             	5.95807957e+02
231             	5.95664502e+02
232             	5.95836381e+02
233             	5.95687340e+02
234             	5.95873374e+02
235             	5.95709791e+02
236             	5.95895515e+02
237             	5.95719890e+02
238             	5.95901557e+02
239             	5.95729066e+02
240             	5.95906171e+02
241             	5.95730155e+02
242             	5.95876620e+02
243             	5.95703019e+02
244             	5.95852780e+02
245             	5.95681237e+02
246             	5.95897855e+02
247             	5.95717343e+02
248             	5.95884685e+02
249             	5.95712271e+02
250             	5.95800591e+02
251             	5.95658941e+02
252             	5.95776994e+02
253             	5.95638065e+02
254             	5.95809683e+02
255             	5.95651965e+02
256             	5.95808625e+02
257             	5.95649285e+02
258             	5.95853030e+02
259             	5.95686726e+02
260             	5.95907901e+02
261             	5.95730476e+02
262             	5.95938887e+02
263             	5.95767635e+02
264             	5.95900860e+02
265             	5.95732028e+02
266             	5.95909047e+02
267             	5.95754455e+02
268             	5.95923847e+02
269             	5.95762088e+02
270             	5.95907824e+02
271             	5.95774921e+02
272             	5.95980525e+02
273             	5.95822451e+02
274             	5.96006079e+02
275             	5.95856348e+02
276             	5.96018824e+02
277             	5.95859974e+02
278             	5.95757518e+02
279             	5.96036804e+02
280             	5.95856825e+02
281             	5.96093939e+02
282             	5.95884634e+02
283             	5.96011833e+02
284             	5.95810576e+02
285             	5.95928159e+02
286             	5.96098107e+02
287             	5.95866438e+02
288             	5.95985154e+02
289             	5.95791118e+02
290             	5.95930721e+02
291             	5.95758256e+02
292             	5.95945096e+02
293             	5.95772159e+02
294             	5.95984533e+02
295             	5.95802771e+02
296             	5.96105558e+02
297             	5.95885313e+02
298             	5.96031354e+02
299             	5.95825530e+02
300             	5.95968926e+02
301             	5.95777091e+02
302             	5.95894742e+02
303             	5.95729208e+02
304             	5.95915928e+02
305             	5.95750293e+02
306             	5.95933726e+02
307             	5.95782214e+02
308             	5.96112287e+02
309             	5.95913821e+02
310             	5.96102158e+02
311             	5.95895707e+02
312             	5.96109047e+02
313             	5.95886871e+02
314             	5.95965746e+02
315             	5.95769126e+02
316             	5.95953005e+02
317             	5.95764159e+02
318             	5.95872539e+02
319             	5.95721609e+02
320             	5.95914328e+02
321             	5.95768236e+02
322             	5.95679085e+02
323             	5.95956813e+02
324             	5.95793488e+02
325             	5.96038155e+02
326             	5.95834653e+02
327             	5.96059702e+02
328             	5.95824562e+02
329             	5.95989628e+02
330             	5.95761087e+02
331             	5.95790192e+02
332             	5.95632223e+02
333             	5.95819336e+02
334             	5.95658216e+02
335             	5.95825824e+02
336             	5.95664149e+02
337             	5.95862071e+02
338             	5.95698939e+02
339             	5.95889935e+02
340             	5.95725646e+02
341             	5.95974542e+02
342             	5.95790000e+02
343             	5.95963875e+02
344             	5.95786928e+02
345             	5.95995242e+02
346             	5.95814381e+02
347             	5.96011657e+02
348             	5.95826709e+02
349             	5.96032019e+02
350             	5.95842988e+02
351             	5.95987226e+02
352             	5.95809124e+02
353             	5.96009990e+02
354             	5.95824439e+02
355             	5.95953682e+02
356             	5.95782872e+02
357             	5.95937239e+02
358             	5.95767803e+02
359             	5.96002253e+02
360             	5.95807133e+02
361             	5.96059763e+02
362             	5.95845716e+02
363             	5.96005556e+02
364             	5.95804211e+02
365             	5.95986986e+02
366             	5.95788174e+02
367             	5.95963501e+02
368             	5.95771187e+02
369             	5.95959753e+02
370             	5.95762767e+02
371             	5.95905684e+02
372             	5.95717428e+02
