# Region        : cellZone component_4
# Cells         : 856
# Volume        : 1.87879316e+00
# Time          	volAverage(T)
1               	3.00092818e+02
2               	3.00185660e+02
3               	3.00273079e+02
4               	3.00357076e+02
5               	3.00439549e+02
6               	3.00519636e+02
7               	3.00599320e+02
8               	3.00677762e+02
9               	3.00755138e+02
10              	3.00831495e+02
11              	3.00906942e+02
12              	3.00981757e+02
13              	3.01055308e+02
14              	3.01129180e+02
15              	3.01202434e+02
16              	3.01274463e+02
17              	3.01347161e+02
18              	3.01418418e+02
19              	3.01491395e+02
20              	3.01560466e+02
21              	3.01628624e+02
22              	3.01695536e+02
23              	3.01759927e+02
24              	3.01828725e+02
25              	3.01894987e+02
26              	3.01957160e+02
27              	3.02021637e+02
28              	3.02086244e+02
29              	3.02148529e+02
30              	3.02213008e+02
31              	3.02273053e+02
32              	3.02331295e+02
33              	3.02391125e+02
34              	3.02448236e+02
35              	3.02507031e+02
36              	3.02562330e+02
37              	3.02618208e+02
38              	3.02671187e+02
39              	3.02721829e+02
40              	3.02772274e+02
41              	3.02823626e+02
42              	3.02874413e+02
43              	3.02924967e+02
44              	3.02973767e+02
45              	3.03024645e+02
46              	3.03073664e+02
47              	3.03124604e+02
48              	3.03174104e+02
49              	3.03223964e+02
50              	3.03275558e+02
51              	3.03324152e+02
52              	3.03372556e+02
53              	3.03420073e+02
54              	3.03466619e+02
55              	3.03511878e+02
56              	3.03555844e+02
57              	3.03598423e+02
58              	3.03641427e+02
59              	3.03682108e+02
60              	3.03721634e+02
61              	3.03761852e+02
62              	3.03801654e+02
63              	3.03841059e+02
64              	3.03879285e+02
65              	3.03919138e+02
66              	3.03957914e+02
67              	3.03996869e+02
68              	3.04035055e+02
69              	3.04072564e+02
70              	3.04109328e+02
71              	3.04145567e+02
72              	3.04180694e+02
73              	3.04215894e+02
74              	3.04250745e+02
75              	3.04285239e+02
76              	3.04319184e+02
77              	3.04352634e+02
78              	3.04385840e+02
79              	3.04418321e+02
80              	3.04450244e+02
81              	3.04482257e+02
82              	3.04513381e+02
83              	3.04544541e+02
84              	3.04575387e+02
85              	3.04606041e+02
86              	3.04634906e+02
87              	3.04664764e+02
88              	3.04693354e+02
89              	3.04721124e+02
90              	3.04749459e+02
91              	3.04776317e+02
92              	3.04802937e+02
93              	3.04828895e+02
94              	3.04854342e+02
95              	3.04879282e+02
96              	3.04903682e+02
97              	3.04927491e+02
98              	3.04950644e+02
99              	3.04973184e+02
100             	3.04995010e+02
101             	3.05016249e+02
102             	3.05037946e+02
103             	3.05058696e+02
104             	3.05080130e+02
105             	3.05100802e+02
106             	3.05121471e+02
107             	3.05142005e+02
108             	3.05162465e+02
109             	3.05182890e+02
110             	3.05203863e+02
111             	3.05223520e+02
112             	3.05242812e+02
113             	3.05261846e+02
114             	3.05280498e+02
115             	3.05298860e+02
116             	3.05316800e+02
117             	3.05334189e+02
118             	3.05351399e+02
119             	3.05368259e+02
120             	3.05384872e+02
121             	3.05401189e+02
122             	3.05417640e+02
123             	3.05433351e+02
124             	3.05449008e+02
125             	3.05464464e+02
126             	3.05480009e+02
127             	3.05495474e+02
128             	3.05510873e+02
129             	3.05526211e+02
130             	3.05541406e+02
131             	3.05556973e+02
132             	3.05571870e+02
133             	3.05586499e+02
134             	3.05601047e+02
135             	3.05615370e+02
136             	3.05629508e+02
137             	3.05643259e+02
138             	3.05657297e+02
139             	3.05670629e+02
140             	3.05683760e+02
141             	3.05696581e+02
142             	3.05709250e+02
143             	3.05722156e+02
144             	3.05734847e+02
145             	3.05746918e+02
146             	3.05759376e+02
147             	3.05771251e+02
148             	3.05783066e+02
149             	3.05794821e+02
150             	3.05806459e+02
151             	3.05818363e+02
152             	3.05829674e+02
153             	3.05841008e+02
154             	3.05852105e+02
155             	3.05863047e+02
156             	3.05873927e+02
157             	3.05884766e+02
158             	3.05895445e+02
159             	3.05906418e+02
160             	3.05916802e+02
161             	3.05927542e+02
162             	3.05938083e+02
163             	3.05948024e+02
164             	3.05957793e+02
165             	3.05967378e+02
166             	3.05976797e+02
167             	3.05986084e+02
168             	3.05995629e+02
169             	3.06004637e+02
170             	3.06013555e+02
171             	3.06022802e+02
172             	3.06032051e+02
173             	3.06040851e+02
174             	3.06050007e+02
175             	3.06058735e+02
176             	3.06067445e+02
177             	3.06076457e+02
178             	3.06085367e+02
179             	3.06094185e+02
180             	3.06102865e+02
181             	3.06111422e+02
182             	3.06119535e+02
183             	3.06127872e+02
184             	3.06136098e+02
185             	3.06143891e+02
186             	3.06151911e+02
187             	3.06159835e+02
188             	3.06167648e+02
189             	3.06175361e+02
190             	3.06182961e+02
191             	3.06190147e+02
192             	3.06197546e+02
193             	3.06204886e+02
194             	3.06212162e+02
195             	3.06219367e+02
196             	3.06226505e+02
197             	3.06233570e+02
198             	3.06240561e+02
199             	3.06247160e+02
200             	3.06254013e+02
201             	3.06260505e+02
202             	3.06267242e+02
203             	3.06273943e+02
204             	3.06280574e+02
205             	3.06287147e+02
206             	3.06293659e+02
207             	3.06300105e+02
208             	3.06306488e+02
209             	3.06312499e+02
210             	3.06318739e+02
211             	3.06324914e+02
212             	3.06331022e+02
213             	3.06337064e+02
214             	3.06343021e+02
215             	3.06348620e+02
216             	3.06354420e+02
217             	3.06359860e+02
218             	3.06365495e+02
219             	3.06370782e+02
220             	3.06376266e+02
221             	3.06381420e+02
222             	3.06386771e+02
223             	3.06391798e+02
224             	3.06397039e+02
225             	3.06401984e+02
226             	3.06407132e+02
227             	3.06412242e+02
228             	3.06417293e+02
229             	3.06422287e+02
230             	3.06427230e+02
231             	3.06432113e+02
232             	3.06436945e+02
233             	3.06441723e+02
234             	3.06446458e+02
235             	3.06451149e+02
236             	3.06455789e+02
237             	3.06460385e+02
238             	3.06464929e+02
239             	3.06469429e+02
240             	3.06473886e+02
241             	3.06478299e+02
242             	3.06482660e+02
243             	3.06486975e+02
244             	3.06491236e+02
245             	3.06495444e+02
246             	3.06499603e+02
247             	3.06503701e+02
248             	3.06507752e+02
249             	3.06511751e+02
250             	3.06515699e+02
251             	3.06519592e+02
252             	3.06523438e+02
253             	3.06527228e+02
254             	3.06530969e+02
255             	3.06534655e+02
256             	3.06538297e+02
257             	3.06541886e+02
258             	3.06545429e+02
259             	3.06548921e+02
260             	3.06552363e+02
261             	3.06555767e+02
262             	3.06559137e+02
263             	3.06562470e+02
264             	3.06565767e+02
265             	3.06569035e+02
266             	3.06572266e+02
267             	3.06575467e+02
268             	3.06578634e+02
269             	3.06581770e+02
270             	3.06584868e+02
271             	3.06587936e+02
272             	3.06590970e+02
273             	3.06593973e+02
274             	3.06596939e+02
275             	3.06599871e+02
276             	3.06602769e+02
277             	3.06605636e+02
278             	3.06608468e+02
279             	3.06611267e+02
280             	3.06614035e+02
281             	3.06616773e+02
282             	3.06619482e+02
283             	3.06622159e+02
284             	3.06624809e+02
285             	3.06627427e+02
286             	3.06630014e+02
287             	3.06632565e+02
288             	3.06635087e+02
289             	3.06637573e+02
290             	3.06640029e+02
291             	3.06642449e+02
292             	3.06644840e+02
293             	3.06647198e+02
294             	3.06649529e+02
295             	3.06651831e+02
296             	3.06654106e+02
297             	3.06656355e+02
298             	3.06658577e+02
299             	3.06660774e+02
300             	3.06662945e+02
301             	3.06665090e+02
302             	3.06667210e+02
303             	3.06669304e+02
304             	3.06671374e+02
305             	3.06673420e+02
306             	3.06675443e+02
307             	3.06677445e+02
308             	3.06679427e+02
309             	3.06681390e+02
310             	3.06683332e+02
311             	3.06685257e+02
312             	3.06687159e+02
313             	3.06689043e+02
314             	3.06690906e+02
315             	3.06692742e+02
316             	3.06694553e+02
317             	3.06696340e+02
318             	3.06698105e+02
319             	3.06699842e+02
320             	3.06701557e+02
321             	3.06703153e+02
322             	3.06704825e+02
323             	3.06706383e+02
324             	3.06707923e+02
325             	3.06709444e+02
326             	3.06710950e+02
327             	3.06712439e+02
328             	3.06713915e+02
329             	3.06715377e+02
330             	3.06716824e+02
331             	3.06718255e+02
332             	3.06719672e+02
333             	3.06721075e+02
334             	3.06722464e+02
335             	3.06723839e+02
336             	3.06725199e+02
337             	3.06726546e+02
338             	3.06727879e+02
339             	3.06729199e+02
340             	3.06730505e+02
341             	3.06731800e+02
342             	3.06733082e+02
343             	3.06734352e+02
344             	3.06735610e+02
345             	3.06736856e+02
346             	3.06738087e+02
347             	3.06739305e+02
348             	3.06740507e+02
349             	3.06741695e+02
350             	3.06742868e+02
351             	3.06744026e+02
352             	3.06745172e+02
353             	3.06746303e+02
354             	3.06747422e+02
355             	3.06748529e+02
356             	3.06749625e+02
357             	3.06750706e+02
358             	3.06751774e+02
359             	3.06752829e+02
360             	3.06753871e+02
361             	3.06754900e+02
362             	3.06755917e+02
363             	3.06756921e+02
364             	3.06757914e+02
365             	3.06758894e+02
366             	3.06759863e+02
367             	3.06760821e+02
368             	3.06761771e+02
369             	3.06762712e+02
370             	3.06763644e+02
371             	3.06764567e+02
372             	3.06765481e+02
373             	3.06766386e+02
374             	3.06767280e+02
375             	3.06768165e+02
376             	3.06769040e+02
377             	3.06769904e+02
378             	3.06770759e+02
379             	3.06771603e+02
380             	3.06772439e+02
381             	3.06773266e+02
382             	3.06774085e+02
383             	3.06774895e+02
384             	3.06775698e+02
385             	3.06776491e+02
386             	3.06777278e+02
387             	3.06778055e+02
388             	3.06778824e+02
389             	3.06779583e+02
390             	3.06780332e+02
391             	3.06781070e+02
392             	3.06781800e+02
393             	3.06782521e+02
394             	3.06783232e+02
395             	3.06783935e+02
396             	3.06784630e+02
397             	3.06785319e+02
398             	3.06786001e+02
399             	3.06786678e+02
400             	3.06787349e+02
401             	3.06788013e+02
402             	3.06788670e+02
403             	3.06789322e+02
404             	3.06789967e+02
405             	3.06790605e+02
406             	3.06791237e+02
407             	3.06791863e+02
408             	3.06792482e+02
409             	3.06793093e+02
410             	3.06793697e+02
411             	3.06794294e+02
412             	3.06794883e+02
413             	3.06795465e+02
414             	3.06796041e+02
415             	3.06796609e+02
416             	3.06797171e+02
417             	3.06797725e+02
418             	3.06798273e+02
419             	3.06798815e+02
420             	3.06799350e+02
421             	3.06799878e+02
422             	3.06800400e+02
423             	3.06800916e+02
424             	3.06801426e+02
425             	3.06801930e+02
426             	3.06802430e+02
427             	3.06802925e+02
428             	3.06803415e+02
429             	3.06803899e+02
430             	3.06804379e+02
431             	3.06804854e+02
432             	3.06805324e+02
433             	3.06805789e+02
434             	3.06806249e+02
435             	3.06806704e+02
436             	3.06807155e+02
437             	3.06807601e+02
438             	3.06808041e+02
439             	3.06808476e+02
