# Region        : cellZone fluid
# Cells         : 8887
# Volume        : 1.72874714e+01
# Time          	volAverage(T)
1               	3.00000061e+02
2               	3.00000112e+02
3               	3.00000526e+02
4               	3.00001066e+02
5               	3.00001503e+02
6               	3.00001967e+02
7               	3.00002483e+02
8               	3.00003248e+02
9               	3.00003977e+02
10              	3.00004756e+02
11              	3.00005805e+02
12              	3.00007014e+02
13              	3.00008415e+02
14              	3.00009493e+02
15              	3.00011113e+02
16              	3.00012105e+02
17              	3.00014376e+02
18              	3.00015593e+02
19              	3.00016846e+02
20              	3.00018170e+02
21              	3.00019195e+02
22              	3.00020606e+02
23              	3.00022300e+02
24              	3.00024258e+02
25              	3.00026474e+02
26              	3.00028235e+02
27              	3.00030002e+02
28              	3.00032343e+02
29              	3.00034376e+02
30              	3.00036999e+02
31              	3.00039036e+02
32              	3.00041906e+02
33              	3.00044389e+02
34              	3.00047157e+02
35              	3.00049949e+02
36              	3.00051855e+02
37              	3.00053878e+02
38              	3.00056725e+02
39              	3.00060309e+02
40              	3.00062343e+02
41              	3.00065110e+02
42              	3.00067432e+02
43              	3.00069684e+02
44              	3.00072747e+02
45              	3.00074966e+02
46              	3.00076875e+02
47              	3.00079375e+02
48              	3.00082699e+02
49              	3.00085035e+02
50              	3.00087938e+02
51              	3.00090659e+02
52              	3.00093651e+02
53              	3.00096546e+02
54              	3.00099537e+02
55              	3.00103960e+02
56              	3.00107423e+02
57              	3.00110521e+02
58              	3.00114301e+02
59              	3.00117554e+02
60              	3.00120980e+02
61              	3.00124030e+02
62              	3.00127668e+02
63              	3.00130476e+02
64              	3.00133403e+02
65              	3.00136369e+02
66              	3.00138389e+02
67              	3.00142151e+02
68              	3.00144716e+02
69              	3.00147713e+02
70              	3.00150256e+02
71              	3.00153807e+02
72              	3.00156873e+02
73              	3.00159658e+02
74              	3.00163276e+02
75              	3.00167412e+02
76              	3.00170804e+02
77              	3.00174769e+02
78              	3.00177005e+02
79              	3.00179664e+02
80              	3.00183014e+02
81              	3.00185500e+02
82              	3.00187276e+02
83              	3.00188871e+02
84              	3.00190360e+02
85              	3.00192661e+02
86              	3.00195665e+02
87              	3.00198776e+02
88              	3.00200543e+02
89              	3.00202577e+02
90              	3.00205552e+02
91              	3.00209038e+02
92              	3.00211494e+02
93              	3.00214316e+02
94              	3.00217125e+02
95              	3.00221542e+02
96              	3.00222873e+02
97              	3.00225376e+02
98              	3.00227503e+02
99              	3.00229768e+02
100             	3.00232276e+02
101             	3.00235068e+02
102             	3.00237807e+02
103             	3.00240516e+02
104             	3.00243253e+02
105             	3.00245289e+02
106             	3.00248046e+02
107             	3.00250489e+02
108             	3.00252471e+02
109             	3.00254036e+02
110             	3.00255697e+02
111             	3.00258593e+02
112             	3.00261145e+02
113             	3.00262512e+02
114             	3.00263964e+02
115             	3.00265459e+02
116             	3.00267283e+02
117             	3.00269426e+02
118             	3.00271369e+02
119             	3.00273497e+02
120             	3.00275869e+02
121             	3.00278296e+02
122             	3.00280410e+02
123             	3.00282093e+02
124             	3.00283830e+02
125             	3.00286272e+02
126             	3.00288344e+02
127             	3.00290384e+02
128             	3.00293243e+02
129             	3.00295320e+02
130             	3.00296235e+02
131             	3.00297226e+02
132             	3.00298623e+02
133             	3.00299931e+02
134             	3.00301252e+02
135             	3.00303103e+02
136             	3.00305191e+02
137             	3.00307114e+02
138             	3.00308504e+02
139             	3.00310130e+02
140             	3.00311501e+02
141             	3.00312843e+02
142             	3.00314402e+02
143             	3.00316544e+02
144             	3.00318075e+02
145             	3.00318971e+02
146             	3.00319812e+02
147             	3.00320630e+02
148             	3.00321705e+02
149             	3.00322884e+02
150             	3.00324008e+02
151             	3.00324743e+02
152             	3.00325606e+02
153             	3.00326642e+02
154             	3.00327758e+02
155             	3.00328585e+02
156             	3.00329057e+02
157             	3.00329751e+02
158             	3.00330481e+02
159             	3.00331202e+02
160             	3.00331835e+02
161             	3.00332675e+02
162             	3.00333483e+02
163             	3.00334462e+02
164             	3.00335399e+02
165             	3.00336166e+02
166             	3.00337069e+02
167             	3.00337890e+02
168             	3.00338702e+02
169             	3.00339469e+02
170             	3.00340147e+02
171             	3.00340754e+02
172             	3.00341355e+02
173             	3.00341911e+02
174             	3.00342407e+02
175             	3.00342897e+02
176             	3.00343448e+02
177             	3.00343945e+02
178             	3.00344357e+02
179             	3.00344840e+02
