# Region        : cellZone fluid
# Cells         : 9147
# Volume        : 1.74181473e+01
# Time          	volAverage(T)
1               	3.00000134e+02
2               	3.00000241e+02
3               	3.00000983e+02
4               	3.00002249e+02
5               	3.00002819e+02
6               	3.00003496e+02
7               	3.00004411e+02
8               	3.00005454e+02
9               	3.00006880e+02
10              	3.00009114e+02
11              	3.00011507e+02
12              	3.00012775e+02
13              	3.00014845e+02
14              	3.00016366e+02
15              	3.00018167e+02
16              	3.00019490e+02
17              	3.00021091e+02
18              	3.00022752e+02
19              	3.00025584e+02
20              	3.00027508e+02
21              	3.00029931e+02
22              	3.00031098e+02
23              	3.00032787e+02
24              	3.00035378e+02
25              	3.00037237e+02
26              	3.00040051e+02
27              	3.00042723e+02
28              	3.00046155e+02
29              	3.00048604e+02
30              	3.00050794e+02
31              	3.00053906e+02
32              	3.00055398e+02
33              	3.00057873e+02
34              	3.00062540e+02
35              	3.00063292e+02
36              	3.00064573e+02
37              	3.00066298e+02
38              	3.00069233e+02
39              	3.00072621e+02
40              	3.00075433e+02
41              	3.00079458e+02
42              	3.00085687e+02
43              	3.00090484e+02
44              	3.00094531e+02
45              	3.00096215e+02
46              	3.00098325e+02
47              	3.00100589e+02
48              	3.00105236e+02
49              	3.00105378e+02
50              	3.00106656e+02
51              	3.00108223e+02
52              	3.00109708e+02
53              	3.00110868e+02
54              	3.00113022e+02
55              	3.00116690e+02
56              	3.00120597e+02
57              	3.00123345e+02
58              	3.00124703e+02
59              	3.00128004e+02
60              	3.00129884e+02
61              	3.00130871e+02
62              	3.00131766e+02
63              	3.00133833e+02
64              	3.00136418e+02
65              	3.00138115e+02
66              	3.00139029e+02
67              	3.00142048e+02
68              	3.00143990e+02
69              	3.00146021e+02
70              	3.00149029e+02
71              	3.00152818e+02
72              	3.00155627e+02
73              	3.00159785e+02
74              	3.00161761e+02
75              	3.00163862e+02
76              	3.00167861e+02
77              	3.00170166e+02
78              	3.00170285e+02
79              	3.00172655e+02
80              	3.00176350e+02
81              	3.00179293e+02
82              	3.00182658e+02
83              	3.00186489e+02
84              	3.00190986e+02
85              	3.00193077e+02
86              	3.00195366e+02
87              	3.00196983e+02
88              	3.00199048e+02
89              	3.00202391e+02
90              	3.00205133e+02
91              	3.00207207e+02
92              	3.00208204e+02
93              	3.00207781e+02
94              	3.00208127e+02
95              	3.00209055e+02
96              	3.00211888e+02
97              	3.00214639e+02
98              	3.00215046e+02
99              	3.00217536e+02
100             	3.00220042e+02
101             	3.00223584e+02
102             	3.00225792e+02
103             	3.00229317e+02
104             	3.00230047e+02
105             	3.00231227e+02
106             	3.00235122e+02
107             	3.00234713e+02
108             	3.00235286e+02
109             	3.00235892e+02
110             	3.00237174e+02
111             	3.00240033e+02
112             	3.00243011e+02
113             	3.00244963e+02
114             	3.00248122e+02
115             	3.00249466e+02
116             	3.00252233e+02
117             	3.00252489e+02
118             	3.00253546e+02
119             	3.00255983e+02
120             	3.00255747e+02
121             	3.00257642e+02
122             	3.00259722e+02
123             	3.00262445e+02
124             	3.00263058e+02
125             	3.00263996e+02
126             	3.00267735e+02
127             	3.00268203e+02
128             	3.00269245e+02
129             	3.00270014e+02
130             	3.00271172e+02
131             	3.00272682e+02
132             	3.00272590e+02
133             	3.00270750e+02
134             	3.00270185e+02
135             	3.00270472e+02
136             	3.00270190e+02
137             	3.00271240e+02
138             	3.00272408e+02
139             	3.00272879e+02
140             	3.00274235e+02
141             	3.00275560e+02
142             	3.00276908e+02
143             	3.00277099e+02
144             	3.00277176e+02
145             	3.00277415e+02
