# Region        : cellZone pcb
# Cells         : 440
# Volume        : 9.15390610e-01
# Time          	volAverage(T)
1               	3.00014111e+02
2               	3.00041388e+02
3               	3.00079736e+02
4               	3.00128650e+02
5               	3.00183763e+02
6               	3.00246275e+02
7               	3.00317013e+02
8               	3.00395335e+02
9               	3.00479115e+02
10              	3.00570235e+02
11              	3.00666613e+02
12              	3.00767570e+02
13              	3.00872937e+02
14              	3.00981150e+02
15              	3.01095794e+02
16              	3.01213740e+02
17              	3.01334933e+02
18              	3.01458535e+02
19              	3.01584783e+02
20              	3.01715082e+02
21              	3.01842755e+02
22              	3.01973521e+02
23              	3.02109912e+02
24              	3.02246024e+02
25              	3.02385626e+02
26              	3.02524056e+02
27              	3.02666763e+02
28              	3.02811207e+02
29              	3.02957618e+02
30              	3.03100239e+02
31              	3.03238175e+02
32              	3.03373654e+02
33              	3.03513490e+02
34              	3.03657204e+02
35              	3.03799182e+02
36              	3.03947285e+02
37              	3.04085874e+02
38              	3.04225026e+02
39              	3.04360023e+02
40              	3.04489962e+02
41              	3.04617477e+02
42              	3.04747996e+02
43              	3.04877250e+02
44              	3.05005868e+02
45              	3.05137048e+02
46              	3.05266725e+02
47              	3.05394563e+02
48              	3.05522779e+02
49              	3.05650632e+02
50              	3.05778036e+02
51              	3.05898793e+02
52              	3.06008639e+02
53              	3.06122603e+02
54              	3.06236772e+02
55              	3.06347327e+02
56              	3.06457450e+02
57              	3.06578768e+02
58              	3.06692496e+02
59              	3.06792317e+02
60              	3.06901767e+02
61              	3.07017484e+02
62              	3.07130073e+02
63              	3.07234985e+02
64              	3.07331409e+02
65              	3.07425587e+02
66              	3.07519434e+02
67              	3.07609971e+02
68              	3.07692138e+02
69              	3.07775323e+02
70              	3.07858017e+02
71              	3.07940587e+02
72              	3.08023845e+02
73              	3.08104891e+02
74              	3.08191524e+02
75              	3.08281321e+02
76              	3.08367961e+02
77              	3.08454119e+02
78              	3.08540877e+02
79              	3.08626208e+02
80              	3.08710288e+02
81              	3.08790974e+02
82              	3.08868427e+02
83              	3.08937466e+02
84              	3.09002846e+02
85              	3.09067908e+02
86              	3.09134108e+02
87              	3.09198472e+02
88              	3.09264406e+02
89              	3.09335692e+02
90              	3.09406992e+02
91              	3.09475952e+02
92              	3.09544842e+02
93              	3.09613866e+02
94              	3.09681442e+02
95              	3.09742978e+02
96              	3.09800673e+02
97              	3.09856016e+02
98              	3.09908628e+02
99              	3.09960807e+02
100             	3.10014130e+02
101             	3.10071452e+02
102             	3.10126440e+02
103             	3.10177750e+02
104             	3.10228869e+02
105             	3.10279016e+02
106             	3.10328556e+02
107             	3.10377323e+02
108             	3.10427664e+02
109             	3.10477387e+02
110             	3.10525684e+02
111             	3.10574711e+02
112             	3.10624312e+02
113             	3.10674279e+02
114             	3.10724545e+02
115             	3.10773532e+02
116             	3.10820408e+02
117             	3.10865895e+02
118             	3.10910678e+02
119             	3.10955143e+02
120             	3.10996810e+02
121             	3.11037800e+02
122             	3.11079548e+02
123             	3.11124170e+02
124             	3.11166989e+02
125             	3.11206546e+02
126             	3.11244900e+02
127             	3.11282255e+02
128             	3.11319599e+02
129             	3.11358228e+02
130             	3.11396208e+02
131             	3.11434709e+02
132             	3.11472923e+02
133             	3.11511028e+02
134             	3.11548321e+02
135             	3.11582134e+02
136             	3.11613434e+02
137             	3.11644125e+02
138             	3.11675355e+02
139             	3.11706617e+02
140             	3.11736938e+02
141             	3.11766272e+02
142             	3.11797013e+02
143             	3.11827972e+02
144             	3.11858943e+02
145             	3.11890210e+02
146             	3.11920404e+02
147             	3.11950422e+02
148             	3.11980106e+02
149             	3.12009401e+02
150             	3.12037746e+02
151             	3.12065068e+02
152             	3.12091551e+02
153             	3.12117531e+02
154             	3.12143133e+02
155             	3.12166827e+02
156             	3.12190481e+02
157             	3.12215105e+02
158             	3.12239311e+02
159             	3.12263177e+02
160             	3.12287391e+02
161             	3.12312036e+02
162             	3.12336611e+02
163             	3.12361244e+02
164             	3.12385616e+02
165             	3.12409199e+02
166             	3.12432079e+02
167             	3.12453802e+02
168             	3.12476157e+02
169             	3.12498261e+02
170             	3.12519927e+02
171             	3.12541662e+02
172             	3.12563195e+02
173             	3.12583862e+02
174             	3.12603250e+02
175             	3.12621880e+02
176             	3.12640563e+02
177             	3.12659042e+02
178             	3.12677073e+02
179             	3.12695278e+02
180             	3.12713519e+02
181             	3.12731745e+02
182             	3.12749993e+02
183             	3.12768703e+02
184             	3.12787783e+02
185             	3.12806123e+02
186             	3.12824292e+02
187             	3.12842709e+02
188             	3.12860852e+02
189             	3.12878654e+02
190             	3.12896030e+02
191             	3.12912399e+02
192             	3.12928011e+02
193             	3.12943808e+02
194             	3.12959452e+02
195             	3.12974839e+02
196             	3.12990008e+02
197             	3.13005148e+02
198             	3.13020432e+02
199             	3.13035729e+02
200             	3.13051214e+02
201             	3.13066454e+02
202             	3.13080761e+02
203             	3.13095281e+02
204             	3.13109490e+02
205             	3.13123661e+02
206             	3.13137334e+02
207             	3.13150810e+02
208             	3.13163808e+02
209             	3.13176268e+02
210             	3.13189093e+02
211             	3.13201542e+02
212             	3.13213276e+02
213             	3.13225033e+02
214             	3.13236817e+02
215             	3.13248604e+02
216             	3.13260005e+02
217             	3.13271529e+02
218             	3.13283460e+02
219             	3.13295184e+02
220             	3.13306131e+02
221             	3.13316892e+02
222             	3.13327699e+02
223             	3.13338810e+02
224             	3.13349759e+02
225             	3.13360612e+02
226             	3.13371256e+02
227             	3.13381706e+02
228             	3.13392237e+02
229             	3.13402638e+02
230             	3.13412680e+02
231             	3.13421991e+02
232             	3.13431398e+02
233             	3.13440745e+02
234             	3.13449958e+02
235             	3.13458806e+02
236             	3.13467977e+02
237             	3.13477104e+02
238             	3.13485949e+02
239             	3.13494866e+02
240             	3.13503835e+02
241             	3.13512688e+02
242             	3.13521776e+02
243             	3.13531164e+02
244             	3.13540234e+02
245             	3.13548367e+02
246             	3.13556440e+02
247             	3.13564378e+02
248             	3.13572091e+02
249             	3.13579574e+02
250             	3.13587326e+02
251             	3.13595090e+02
252             	3.13602468e+02
253             	3.13609746e+02
254             	3.13616979e+02
255             	3.13624207e+02
256             	3.13631682e+02
257             	3.13638802e+02
258             	3.13645408e+02
259             	3.13652059e+02
260             	3.13658715e+02
261             	3.13665334e+02
262             	3.13671564e+02
263             	3.13677861e+02
264             	3.13684072e+02
265             	3.13690050e+02
266             	3.13696144e+02
267             	3.13702287e+02
268             	3.13708209e+02
269             	3.13714183e+02
270             	3.13720099e+02
271             	3.13725744e+02
272             	3.13731468e+02
273             	3.13737226e+02
274             	3.13742680e+02
275             	3.13748183e+02
276             	3.13753537e+02
277             	3.13758820e+02
278             	3.13763784e+02
279             	3.13768871e+02
280             	3.13773919e+02
281             	3.13778905e+02
282             	3.13783480e+02
283             	3.13788259e+02
284             	3.13793024e+02
285             	3.13797493e+02
286             	3.13802012e+02
287             	3.13806572e+02
288             	3.13810889e+02
289             	3.13815369e+02
290             	3.13819832e+02
291             	3.13824023e+02
292             	3.13828310e+02
293             	3.13832565e+02
294             	3.13836567e+02
295             	3.13840521e+02
296             	3.13844455e+02
297             	3.13848254e+02
298             	3.13852164e+02
299             	3.13856087e+02
300             	3.13859825e+02
301             	3.13863692e+02
302             	3.13867498e+02
303             	3.13871077e+02
304             	3.13874786e+02
305             	3.13878494e+02
306             	3.13882263e+02
307             	3.13885612e+02
308             	3.13889087e+02
309             	3.13892601e+02
310             	3.13895973e+02
311             	3.13899442e+02
312             	3.13902855e+02
313             	3.13906054e+02
314             	3.13909336e+02
315             	3.13912597e+02
316             	3.13915653e+02
317             	3.13918758e+02
318             	3.13921750e+02
319             	3.13924532e+02
320             	3.13927433e+02
321             	3.13930316e+02
322             	3.13933006e+02
323             	3.13935791e+02
324             	3.13938570e+02
325             	3.13941113e+02
326             	3.13943794e+02
327             	3.13946525e+02
328             	3.13949082e+02
329             	3.13951748e+02
330             	3.13954399e+02
331             	3.13956847e+02
332             	3.13959341e+02
333             	3.13961798e+02
334             	3.13964054e+02
335             	3.13966400e+02
336             	3.13968724e+02
337             	3.13970834e+02
338             	3.13973030e+02
339             	3.13975255e+02
340             	3.13977303e+02
341             	3.13979463e+02
342             	3.13981637e+02
343             	3.13983652e+02
344             	3.13985731e+02
345             	3.13987773e+02
346             	3.13989624e+02
347             	3.13991609e+02
348             	3.13993605e+02
349             	3.13995418e+02
350             	3.13997343e+02
351             	3.13999247e+02
352             	3.14000996e+02
353             	3.14002888e+02
354             	3.14004780e+02
355             	3.14006482e+02
356             	3.14008341e+02
357             	3.14010175e+02
358             	3.14011787e+02
359             	3.14013515e+02
360             	3.14015238e+02
361             	3.14016761e+02
362             	3.14018383e+02
363             	3.14019988e+02
364             	3.14021403e+02
365             	3.14022953e+02
366             	3.14024524e+02
367             	3.14025907e+02
368             	3.14027417e+02
369             	3.14028932e+02
370             	3.14030271e+02
371             	3.14031733e+02
372             	3.14033212e+02
373             	3.14034507e+02
374             	3.14035923e+02
375             	3.14037379e+02
376             	3.14038654e+02
377             	3.14040040e+02
378             	3.14041438e+02
379             	3.14042660e+02
380             	3.14044007e+02
381             	3.14045359e+02
382             	3.14046511e+02
383             	3.14047777e+02
384             	3.14049018e+02
385             	3.14050063e+02
386             	3.14051232e+02
387             	3.14052415e+02
388             	3.14053423e+02
389             	3.14054575e+02
390             	3.14055763e+02
391             	3.14056817e+02
392             	3.14057976e+02
393             	3.14059105e+02
394             	3.14060072e+02
395             	3.14061155e+02
396             	3.14062231e+02
397             	3.14063149e+02
398             	3.14064202e+02
399             	3.14065251e+02
400             	3.14066102e+02
401             	3.14067089e+02
402             	3.14068103e+02
403             	3.14068913e+02
404             	3.14069821e+02
405             	3.14070729e+02
406             	3.14071470e+02
407             	3.14072335e+02
408             	3.14073227e+02
409             	3.14073947e+02
410             	3.14074801e+02
411             	3.14075674e+02
412             	3.14076373e+02
413             	3.14077225e+02
414             	3.14078094e+02
415             	3.14078794e+02
416             	3.14079627e+02
417             	3.14080475e+02
418             	3.14081137e+02
419             	3.14081898e+02
420             	3.14082695e+02
421             	3.14083322e+02
422             	3.14084068e+02
423             	3.14084825e+02
424             	3.14085394e+02
425             	3.14086096e+02
426             	3.14086817e+02
427             	3.14087357e+02
428             	3.14088023e+02
429             	3.14088708e+02
430             	3.14089224e+02
431             	3.14089882e+02
432             	3.14090562e+02
433             	3.14091072e+02
434             	3.14091726e+02
435             	3.14092392e+02
436             	3.14092887e+02
