# Region        : cellZone component_1
# Cells         : 11
# Volume        : 1.29015665e-02
# Time          	volAverage(T)
1               	3.05739839e+02
2               	3.11287430e+02
3               	3.15089570e+02
4               	3.17815786e+02
5               	3.19951416e+02
6               	3.21606656e+02
7               	3.22986892e+02
8               	3.24154884e+02
9               	3.25334949e+02
10              	3.26322863e+02
11              	3.27221411e+02
12              	3.28080610e+02
13              	3.28932407e+02
14              	3.30036961e+02
15              	3.30906757e+02
16              	3.31620905e+02
17              	3.32219463e+02
18              	3.32481387e+02
19              	3.32772064e+02
20              	3.33116391e+02
21              	3.33548462e+02
22              	3.33913817e+02
23              	3.34133572e+02
24              	3.34071538e+02
25              	3.33994379e+02
26              	3.34182939e+02
27              	3.34449840e+02
28              	3.34739428e+02
29              	3.35025545e+02
30              	3.35275075e+02
31              	3.35379675e+02
32              	3.35286377e+02
33              	3.35226034e+02
34              	3.35317731e+02
35              	3.35356915e+02
36              	3.35488352e+02
37              	3.35506805e+02
38              	3.35610379e+02
39              	3.35802560e+02
40              	3.35849776e+02
41              	3.35811625e+02
42              	3.35747719e+02
43              	3.35762582e+02
44              	3.35729921e+02
45              	3.35277862e+02
46              	3.34905003e+02
47              	3.34670363e+02
48              	3.34629569e+02
49              	3.34661160e+02
50              	3.34868099e+02
51              	3.35044574e+02
52              	3.34976331e+02
53              	3.34612997e+02
54              	3.34218607e+02
55              	3.33703458e+02
56              	3.33254403e+02
57              	3.33006202e+02
58              	3.32993626e+02
59              	3.33107466e+02
60              	3.33080552e+02
61              	3.33007070e+02
62              	3.32886659e+02
63              	3.32708850e+02
64              	3.32556041e+02
65              	3.32440098e+02
66              	3.32346160e+02
67              	3.32305750e+02
68              	3.32238779e+02
69              	3.32219519e+02
70              	3.32225780e+02
71              	3.32180729e+02
72              	3.32069602e+02
73              	3.31896188e+02
74              	3.31667773e+02
75              	3.31329929e+02
76              	3.31190032e+02
77              	3.31239337e+02
78              	3.31346770e+02
79              	3.31583909e+02
