# Region        : cellZone fluid
# Cells         : 9468
# Volume        : 1.80414128e+01
# Time          	volAverage(T)
1               	3.00000393e+02
2               	3.00000641e+02
3               	3.00002648e+02
4               	3.00005314e+02
5               	3.00006598e+02
6               	3.00007712e+02
7               	3.00009218e+02
8               	3.00011134e+02
9               	3.00013444e+02
10              	3.00016642e+02
11              	3.00019381e+02
12              	3.00022561e+02
13              	3.00025041e+02
14              	3.00030389e+02
15              	3.00036077e+02
16              	3.00039448e+02
17              	3.00044406e+02
18              	3.00048870e+02
19              	3.00054151e+02
20              	3.00058587e+02
21              	3.00061365e+02
22              	3.00064262e+02
23              	3.00068106e+02
24              	3.00071904e+02
25              	3.00075121e+02
26              	3.00078192e+02
27              	3.00082903e+02
28              	3.00087867e+02
29              	3.00093667e+02
30              	3.00099723e+02
31              	3.00104816e+02
32              	3.00110698e+02
33              	3.00114404e+02
34              	3.00119668e+02
35              	3.00125076e+02
36              	3.00130688e+02
37              	3.00135464e+02
38              	3.00137898e+02
39              	3.00140470e+02
40              	3.00145409e+02
41              	3.00150787e+02
42              	3.00154422e+02
43              	3.00158971e+02
44              	3.00163507e+02
45              	3.00170050e+02
46              	3.00176422e+02
47              	3.00180559e+02
48              	3.00185041e+02
49              	3.00188980e+02
50              	3.00195373e+02
51              	3.00201561e+02
52              	3.00205960e+02
53              	3.00207695e+02
54              	3.00212940e+02
55              	3.00216798e+02
56              	3.00220715e+02
57              	3.00224080e+02
58              	3.00229008e+02
59              	3.00231573e+02
60              	3.00234061e+02
61              	3.00237428e+02
62              	3.00240567e+02
63              	3.00243948e+02
64              	3.00246669e+02
65              	3.00249432e+02
66              	3.00253130e+02
67              	3.00259387e+02
68              	3.00262008e+02
69              	3.00264955e+02
70              	3.00268233e+02
71              	3.00272272e+02
72              	3.00276139e+02
73              	3.00280092e+02
74              	3.00283567e+02
75              	3.00289268e+02
76              	3.00292752e+02
77              	3.00295423e+02
78              	3.00300481e+02
79              	3.00304095e+02
80              	3.00308455e+02
81              	3.00312560e+02
82              	3.00316120e+02
83              	3.00319211e+02
84              	3.00321939e+02
85              	3.00323888e+02
86              	3.00327530e+02
87              	3.00333138e+02
88              	3.00334764e+02
89              	3.00339482e+02
90              	3.00342787e+02
91              	3.00346340e+02
92              	3.00347929e+02
93              	3.00350264e+02
94              	3.00352905e+02
95              	3.00356488e+02
96              	3.00359915e+02
97              	3.00362499e+02
98              	3.00366022e+02
99              	3.00368225e+02
100             	3.00370654e+02
101             	3.00373010e+02
102             	3.00375961e+02
103             	3.00379610e+02
104             	3.00380713e+02
105             	3.00382966e+02
106             	3.00385164e+02
107             	3.00387727e+02
108             	3.00389612e+02
109             	3.00391842e+02
110             	3.00393826e+02
111             	3.00395858e+02
112             	3.00397797e+02
113             	3.00398859e+02
114             	3.00400559e+02
115             	3.00401825e+02
116             	3.00402336e+02
117             	3.00404247e+02
118             	3.00405955e+02
119             	3.00407456e+02
120             	3.00409180e+02
121             	3.00410674e+02
122             	3.00412305e+02
123             	3.00413938e+02
124             	3.00417902e+02
125             	3.00417713e+02
126             	3.00418497e+02
127             	3.00419314e+02
128             	3.00420133e+02
129             	3.00420939e+02
130             	3.00421796e+02
131             	3.00423480e+02
132             	3.00424290e+02
133             	3.00425958e+02
134             	3.00428096e+02
135             	3.00429369e+02
136             	3.00430923e+02
137             	3.00432116e+02
138             	3.00433736e+02
139             	3.00436764e+02
140             	3.00436989e+02
141             	3.00437636e+02
142             	3.00438359e+02
143             	3.00439309e+02
144             	3.00440352e+02
145             	3.00441668e+02
146             	3.00442999e+02
147             	3.00444476e+02
148             	3.00445618e+02
149             	3.00446506e+02
150             	3.00447033e+02
151             	3.00447367e+02
152             	3.00447768e+02
153             	3.00448366e+02
154             	3.00448730e+02
155             	3.00449457e+02
156             	3.00450262e+02
157             	3.00452036e+02
158             	3.00453066e+02
159             	3.00454150e+02
160             	3.00454307e+02
161             	3.00455030e+02
162             	3.00455574e+02
163             	3.00456165e+02
164             	3.00456591e+02
165             	3.00457060e+02
166             	3.00457308e+02
167             	3.00457749e+02
168             	3.00457614e+02
169             	3.00457986e+02
170             	3.00459579e+02
171             	3.00460288e+02
172             	3.00462033e+02
173             	3.00463168e+02
174             	3.00463672e+02
175             	3.00464181e+02
176             	3.00464149e+02
177             	3.00464249e+02
178             	3.00464328e+02
179             	3.00464865e+02
180             	3.00465564e+02
181             	3.00466562e+02
182             	3.00466719e+02
183             	3.00467300e+02
184             	3.00468441e+02
185             	3.00469268e+02
186             	3.00469867e+02
187             	3.00469563e+02
188             	3.00469723e+02
189             	3.00469672e+02
190             	3.00469630e+02
191             	3.00470151e+02
192             	3.00470702e+02
193             	3.00471342e+02
194             	3.00471869e+02
195             	3.00472776e+02
196             	3.00474171e+02
197             	3.00474422e+02
198             	3.00474987e+02
199             	3.00475518e+02
200             	3.00476089e+02
201             	3.00476654e+02
202             	3.00477088e+02
203             	3.00477575e+02
204             	3.00478059e+02
205             	3.00478648e+02
206             	3.00479153e+02
207             	3.00480167e+02
208             	3.00480929e+02
209             	3.00481685e+02
210             	3.00482343e+02
211             	3.00483183e+02
212             	3.00484128e+02
213             	3.00485192e+02
214             	3.00485532e+02
215             	3.00485623e+02
216             	3.00485443e+02
217             	3.00485794e+02
218             	3.00485827e+02
219             	3.00486034e+02
220             	3.00486266e+02
221             	3.00486635e+02
222             	3.00486924e+02
223             	3.00487267e+02
224             	3.00488013e+02
225             	3.00488243e+02
226             	3.00488495e+02
227             	3.00488570e+02
228             	3.00488300e+02
229             	3.00488203e+02
230             	3.00488078e+02
231             	3.00488198e+02
232             	3.00488385e+02
233             	3.00488507e+02
234             	3.00488667e+02
235             	3.00489195e+02
236             	3.00489553e+02
237             	3.00489976e+02
238             	3.00490373e+02
239             	3.00490943e+02
240             	3.00491315e+02
241             	3.00491798e+02
242             	3.00491986e+02
243             	3.00492001e+02
244             	3.00492607e+02
245             	3.00493089e+02
246             	3.00493449e+02
247             	3.00494022e+02
248             	3.00494524e+02
249             	3.00495228e+02
250             	3.00496275e+02
251             	3.00496299e+02
252             	3.00496529e+02
253             	3.00496788e+02
254             	3.00497121e+02
255             	3.00497565e+02
256             	3.00497854e+02
257             	3.00498131e+02
258             	3.00498229e+02
259             	3.00498412e+02
260             	3.00498428e+02
261             	3.00498573e+02
262             	3.00498477e+02
263             	3.00498514e+02
264             	3.00498673e+02
265             	3.00498790e+02
266             	3.00498687e+02
267             	3.00498750e+02
268             	3.00498667e+02
269             	3.00499008e+02
270             	3.00499226e+02
271             	3.00499344e+02
272             	3.00499249e+02
273             	3.00499392e+02
274             	3.00499460e+02
275             	3.00499756e+02
276             	3.00499816e+02
277             	3.00499934e+02
278             	3.00499951e+02
279             	3.00500436e+02
280             	3.00500823e+02
281             	3.00500972e+02
282             	3.00501379e+02
283             	3.00501560e+02
284             	3.00502100e+02
285             	3.00502307e+02
286             	3.00503031e+02
287             	3.00502966e+02
288             	3.00503143e+02
289             	3.00503552e+02
290             	3.00503870e+02
291             	3.00504232e+02
292             	3.00504468e+02
293             	3.00504781e+02
294             	3.00504929e+02
295             	3.00505060e+02
296             	3.00504924e+02
297             	3.00505419e+02
298             	3.00505547e+02
299             	3.00505629e+02
300             	3.00505709e+02
301             	3.00506203e+02
302             	3.00506361e+02
303             	3.00506225e+02
304             	3.00506210e+02
305             	3.00506415e+02
306             	3.00506439e+02
307             	3.00506286e+02
308             	3.00506059e+02
309             	3.00506303e+02
310             	3.00506377e+02
311             	3.00506491e+02
312             	3.00506660e+02
313             	3.00507225e+02
314             	3.00507591e+02
315             	3.00507905e+02
316             	3.00507890e+02
317             	3.00508071e+02
318             	3.00508219e+02
319             	3.00508376e+02
320             	3.00508160e+02
321             	3.00508571e+02
322             	3.00508542e+02
323             	3.00508874e+02
324             	3.00509187e+02
325             	3.00509334e+02
326             	3.00509669e+02
327             	3.00509871e+02
328             	3.00510225e+02
329             	3.00510530e+02
330             	3.00510722e+02
331             	3.00510777e+02
332             	3.00510612e+02
333             	3.00510525e+02
334             	3.00510672e+02
335             	3.00510693e+02
336             	3.00510806e+02
337             	3.00510805e+02
338             	3.00510970e+02
339             	3.00510974e+02
340             	3.00510916e+02
341             	3.00510813e+02
342             	3.00510942e+02
343             	3.00510944e+02
344             	3.00510962e+02
345             	3.00510810e+02
346             	3.00510798e+02
347             	3.00510701e+02
348             	3.00510747e+02
349             	3.00510685e+02
350             	3.00510909e+02
351             	3.00511098e+02
352             	3.00511380e+02
353             	3.00511323e+02
354             	3.00511544e+02
355             	3.00511669e+02
356             	3.00511919e+02
357             	3.00512004e+02
358             	3.00512172e+02
359             	3.00512072e+02
360             	3.00512404e+02
361             	3.00512437e+02
362             	3.00512645e+02
363             	3.00512683e+02
364             	3.00512824e+02
365             	3.00512854e+02
366             	3.00512998e+02
367             	3.00513009e+02
368             	3.00513097e+02
369             	3.00513135e+02
370             	3.00513342e+02
371             	3.00513352e+02
372             	3.00513481e+02
373             	3.00513457e+02
374             	3.00513436e+02
375             	3.00513369e+02
376             	3.00513425e+02
377             	3.00513405e+02
378             	3.00513467e+02
379             	3.00513305e+02
380             	3.00513285e+02
381             	3.00513157e+02
382             	3.00513274e+02
383             	3.00513214e+02
384             	3.00513304e+02
385             	3.00513243e+02
386             	3.00513301e+02
387             	3.00513222e+02
388             	3.00513318e+02
389             	3.00513273e+02
390             	3.00513380e+02
391             	3.00513334e+02
392             	3.00513609e+02
393             	3.00513793e+02
394             	3.00513907e+02
395             	3.00513951e+02
396             	3.00514166e+02
397             	3.00514222e+02
398             	3.00514414e+02
399             	3.00514460e+02
400             	3.00514654e+02
401             	3.00514702e+02
402             	3.00514812e+02
403             	3.00514884e+02
404             	3.00515026e+02
405             	3.00515032e+02
406             	3.00515144e+02
407             	3.00515107e+02
408             	3.00515168e+02
409             	3.00515102e+02
410             	3.00515164e+02
411             	3.00515053e+02
412             	3.00515090e+02
413             	3.00514979e+02
414             	3.00515000e+02
415             	3.00514913e+02
416             	3.00514976e+02
417             	3.00514806e+02
418             	3.00514809e+02
419             	3.00514715e+02
420             	3.00514723e+02
421             	3.00514620e+02
422             	3.00514648e+02
423             	3.00514575e+02
424             	3.00514673e+02
425             	3.00514659e+02
426             	3.00514765e+02
427             	3.00514754e+02
428             	3.00514900e+02
429             	3.00514913e+02
430             	3.00515082e+02
431             	3.00515143e+02
432             	3.00515377e+02
433             	3.00515366e+02
434             	3.00515674e+02
435             	3.00515779e+02
436             	3.00515959e+02
437             	3.00516009e+02
438             	3.00516154e+02
439             	3.00516164e+02
440             	3.00516258e+02
441             	3.00516234e+02
442             	3.00516359e+02
443             	3.00516449e+02
444             	3.00516641e+02
445             	3.00516615e+02
446             	3.00516673e+02
447             	3.00516639e+02
448             	3.00516671e+02
449             	3.00516593e+02
450             	3.00516626e+02
451             	3.00516558e+02
452             	3.00516577e+02
453             	3.00516430e+02
454             	3.00516396e+02
455             	3.00516242e+02
456             	3.00516218e+02
457             	3.00516072e+02
458             	3.00516089e+02
459             	3.00515984e+02
460             	3.00516013e+02
461             	3.00515971e+02
462             	3.00516016e+02
463             	3.00515981e+02
464             	3.00516049e+02
465             	3.00516048e+02
466             	3.00516135e+02
467             	3.00516095e+02
468             	3.00516197e+02
469             	3.00516238e+02
470             	3.00516414e+02
471             	3.00516508e+02
472             	3.00516731e+02
473             	3.00516724e+02
474             	3.00516891e+02
475             	3.00516941e+02
476             	3.00517088e+02
477             	3.00517108e+02
478             	3.00517262e+02
479             	3.00517156e+02
480             	3.00517230e+02
481             	3.00517307e+02
482             	3.00517403e+02
483             	3.00517321e+02
484             	3.00517369e+02
485             	3.00517308e+02
486             	3.00517473e+02
487             	3.00517412e+02
488             	3.00517548e+02
489             	3.00517431e+02
490             	3.00517430e+02
491             	3.00517349e+02
492             	3.00517367e+02
493             	3.00517227e+02
494             	3.00517172e+02
495             	3.00517022e+02
496             	3.00517063e+02
497             	3.00516971e+02
498             	3.00517015e+02
499             	3.00516960e+02
500             	3.00517093e+02
501             	3.00517039e+02
502             	3.00517041e+02
503             	3.00516807e+02
504             	3.00516930e+02
505             	3.00516928e+02
506             	3.00517005e+02
507             	3.00516952e+02
508             	3.00517158e+02
509             	3.00517357e+02
510             	3.00517558e+02
511             	3.00517422e+02
512             	3.00517535e+02
513             	3.00517520e+02
514             	3.00517582e+02
515             	3.00517419e+02
516             	3.00517572e+02
517             	3.00517634e+02
518             	3.00517721e+02
519             	3.00517742e+02
520             	3.00517952e+02
521             	3.00518028e+02
522             	3.00518137e+02
523             	3.00518028e+02
524             	3.00518020e+02
525             	3.00517924e+02
526             	3.00517951e+02
527             	3.00517749e+02
528             	3.00517677e+02
529             	3.00517682e+02
530             	3.00517695e+02
531             	3.00517556e+02
532             	3.00517574e+02
533             	3.00517467e+02
534             	3.00517531e+02
535             	3.00517436e+02
536             	3.00517448e+02
537             	3.00517336e+02
538             	3.00517380e+02
539             	3.00517323e+02
540             	3.00517387e+02
541             	3.00517457e+02
542             	3.00517514e+02
543             	3.00517527e+02
544             	3.00517702e+02
545             	3.00517735e+02
546             	3.00517884e+02
547             	3.00517914e+02
548             	3.00518081e+02
549             	3.00518058e+02
550             	3.00518165e+02
551             	3.00518060e+02
552             	3.00518209e+02
553             	3.00518205e+02
554             	3.00518342e+02
555             	3.00518321e+02
556             	3.00518387e+02
557             	3.00518327e+02
558             	3.00518367e+02
559             	3.00518328e+02
560             	3.00518393e+02
561             	3.00518300e+02
562             	3.00518332e+02
563             	3.00518216e+02
564             	3.00518261e+02
565             	3.00518148e+02
566             	3.00518150e+02
567             	3.00518006e+02
568             	3.00518023e+02
569             	3.00517958e+02
570             	3.00517930e+02
571             	3.00517803e+02
