# Region        : cellZone pcb
# Cells         : 395
# Volume        : 7.79595987e-01
# Time          	volAverage(T)
1               	3.00012818e+02
2               	3.00037218e+02
3               	3.00071754e+02
4               	3.00114459e+02
5               	3.00162111e+02
6               	3.00216272e+02
7               	3.00276848e+02
8               	3.00344139e+02
9               	3.00417917e+02
10              	3.00498621e+02
11              	3.00586471e+02
12              	3.00677530e+02
13              	3.00773547e+02
14              	3.00874252e+02
15              	3.00981936e+02
16              	3.01091546e+02
17              	3.01200809e+02
18              	3.01311769e+02
19              	3.01426016e+02
20              	3.01541697e+02
21              	3.01662344e+02
22              	3.01789209e+02
23              	3.01912874e+02
24              	3.02039066e+02
25              	3.02165983e+02
26              	3.02292983e+02
27              	3.02422882e+02
28              	3.02555650e+02
29              	3.02689287e+02
30              	3.02823974e+02
31              	3.02959605e+02
32              	3.03098198e+02
33              	3.03235860e+02
34              	3.03376226e+02
35              	3.03516766e+02
36              	3.03650720e+02
37              	3.03780448e+02
38              	3.03911089e+02
39              	3.04047246e+02
40              	3.04182942e+02
41              	3.04320246e+02
42              	3.04459658e+02
43              	3.04603400e+02
44              	3.04744887e+02
45              	3.04880226e+02
46              	3.05013677e+02
47              	3.05147197e+02
48              	3.05277959e+02
49              	3.05408391e+02
50              	3.05538349e+02
51              	3.05668372e+02
52              	3.05793034e+02
53              	3.05912488e+02
54              	3.06031709e+02
55              	3.06153283e+02
56              	3.06276518e+02
57              	3.06400863e+02
58              	3.06526520e+02
59              	3.06654576e+02
60              	3.06782864e+02
61              	3.06910884e+02
62              	3.07038398e+02
63              	3.07164271e+02
64              	3.07289743e+02
65              	3.07412317e+02
66              	3.07531276e+02
67              	3.07647278e+02
68              	3.07758835e+02
69              	3.07866805e+02
70              	3.07972034e+02
71              	3.08076430e+02
72              	3.08181253e+02
73              	3.08287936e+02
74              	3.08397163e+02
75              	3.08505538e+02
76              	3.08613996e+02
77              	3.08724205e+02
78              	3.08829762e+02
79              	3.08930103e+02
80              	3.09027851e+02
81              	3.09123700e+02
82              	3.09220525e+02
83              	3.09318575e+02
84              	3.09411782e+02
85              	3.09505408e+02
86              	3.09596467e+02
87              	3.09685958e+02
88              	3.09777556e+02
89              	3.09869282e+02
90              	3.09960361e+02
91              	3.10050803e+02
92              	3.10137196e+02
93              	3.10221663e+02
94              	3.10302729e+02
95              	3.10383032e+02
96              	3.10460514e+02
97              	3.10540769e+02
98              	3.10620841e+02
99              	3.10696919e+02
100             	3.10766071e+02
101             	3.10835884e+02
102             	3.10902974e+02
103             	3.10971053e+02
104             	3.11041026e+02
105             	3.11109763e+02
106             	3.11174499e+02
107             	3.11243730e+02
108             	3.11313252e+02
109             	3.11379827e+02
110             	3.11442624e+02
111             	3.11501897e+02
112             	3.11560876e+02
113             	3.11615757e+02
114             	3.11669456e+02
115             	3.11721689e+02
116             	3.11773722e+02
117             	3.11825799e+02
118             	3.11878115e+02
119             	3.11930123e+02
120             	3.11982762e+02
121             	3.12033382e+02
122             	3.12083652e+02
123             	3.12133406e+02
124             	3.12182821e+02
125             	3.12231401e+02
126             	3.12278033e+02
127             	3.12322739e+02
128             	3.12364639e+02
129             	3.12405347e+02
130             	3.12443906e+02
131             	3.12481391e+02
132             	3.12518156e+02
133             	3.12554038e+02
134             	3.12589989e+02
135             	3.12626061e+02
136             	3.12663318e+02
137             	3.12700565e+02
138             	3.12735592e+02
139             	3.12770783e+02
140             	3.12806487e+02
141             	3.12840884e+02
142             	3.12873934e+02
143             	3.12904983e+02
144             	3.12935285e+02
145             	3.12964025e+02
146             	3.12991112e+02
147             	3.13017876e+02
148             	3.13043887e+02
149             	3.13070226e+02
150             	3.13096343e+02
151             	3.13121745e+02
152             	3.13146994e+02
153             	3.13172093e+02
154             	3.13196616e+02
155             	3.13220891e+02
156             	3.13245004e+02
157             	3.13268885e+02
158             	3.13292155e+02
159             	3.13314912e+02
160             	3.13336785e+02
161             	3.13357502e+02
162             	3.13377578e+02
163             	3.13397179e+02
164             	3.13416080e+02
165             	3.13434454e+02
166             	3.13452493e+02
167             	3.13470087e+02
168             	3.13486845e+02
169             	3.13502946e+02
170             	3.13518657e+02
171             	3.13534145e+02
172             	3.13549345e+02
173             	3.13564330e+02
174             	3.13579349e+02
175             	3.13594152e+02
176             	3.13608758e+02
177             	3.13623227e+02
178             	3.13637592e+02
179             	3.13651608e+02
180             	3.13665114e+02
181             	3.13678267e+02
182             	3.13690979e+02
183             	3.13703184e+02
184             	3.13714765e+02
185             	3.13725754e+02
186             	3.13736159e+02
187             	3.13746019e+02
188             	3.13755581e+02
189             	3.13764929e+02
190             	3.13773844e+02
191             	3.13782332e+02
192             	3.13790611e+02
193             	3.13798675e+02
194             	3.13806463e+02
195             	3.13814169e+02
196             	3.13821879e+02
197             	3.13829539e+02
198             	3.13836934e+02
199             	3.13844164e+02
200             	3.13851391e+02
201             	3.13858304e+02
202             	3.13864928e+02
203             	3.13871267e+02
204             	3.13877200e+02
205             	3.13882797e+02
206             	3.13888067e+02
207             	3.13893055e+02
208             	3.13897712e+02
209             	3.13902064e+02
