# Region        : cellZone component_3
# Cells         : 228
# Volume        : 4.14411039e-01
# Time          	volAverage(T)
1               	3.00599856e+02
2               	3.01190337e+02
3               	3.01715993e+02
4               	3.02187079e+02
5               	3.02637368e+02
6               	3.03073384e+02
7               	3.03497209e+02
8               	3.03906320e+02
9               	3.04301349e+02
10              	3.04689301e+02
11              	3.05057193e+02
12              	3.05415888e+02
13              	3.05769770e+02
14              	3.06110662e+02
15              	3.06448088e+02
16              	3.06775460e+02
17              	3.07083192e+02
18              	3.07382882e+02
19              	3.07676017e+02
20              	3.07966674e+02
21              	3.08260690e+02
22              	3.08536118e+02
23              	3.08789230e+02
24              	3.09023209e+02
25              	3.09258498e+02
26              	3.09504892e+02
27              	3.09749525e+02
28              	3.10000909e+02
29              	3.10234578e+02
30              	3.10460873e+02
31              	3.10692973e+02
32              	3.10931374e+02
33              	3.11173933e+02
34              	3.11396240e+02
35              	3.11604024e+02
36              	3.11803240e+02
37              	3.11995908e+02
38              	3.12194952e+02
39              	3.12387118e+02
40              	3.12579685e+02
41              	3.12767266e+02
42              	3.12954280e+02
43              	3.13146618e+02
44              	3.13297242e+02
45              	3.13431868e+02
46              	3.13554982e+02
47              	3.13673352e+02
48              	3.13792695e+02
49              	3.13898624e+02
50              	3.14000482e+02
51              	3.14113318e+02
52              	3.14246022e+02
53              	3.14374708e+02
54              	3.14489805e+02
55              	3.14608483e+02
56              	3.14741711e+02
57              	3.14860993e+02
58              	3.14955078e+02
59              	3.15003382e+02
60              	3.15073868e+02
61              	3.15110003e+02
62              	3.15075130e+02
63              	3.15021762e+02
64              	3.15014493e+02
65              	3.15064260e+02
66              	3.15114505e+02
67              	3.15114949e+02
68              	3.15052513e+02
69              	3.14990045e+02
70              	3.15153887e+02
71              	3.15429616e+02
72              	3.15180523e+02
73              	3.14283309e+02
74              	3.14105944e+02
75              	3.16551106e+02
76              	3.17635262e+02
77              	3.13605503e+02
78              	3.12834134e+02
79              	3.16582293e+02
80              	3.18143894e+02
81              	3.13380714e+02
82              	3.12035188e+02
83              	3.15906567e+02
84              	3.19146318e+02
85              	3.13879073e+02
86              	3.11333662e+02
87              	3.14404973e+02
88              	3.17839566e+02
89              	3.14155317e+02
90              	3.11425095e+02
91              	3.13362691e+02
92              	3.16685447e+02
93              	3.14628309e+02
94              	3.11473594e+02
95              	3.12716417e+02
96              	3.15262231e+02
97              	3.13854599e+02
98              	3.12484974e+02
99              	3.11810799e+02
100             	3.12443583e+02
101             	3.12959376e+02
102             	3.12747272e+02
103             	3.12368311e+02
104             	3.11091800e+02
105             	3.42081131e+02
106             	3.90973673e+02
107             	3.25040702e+02
108             	3.12769238e+02
109             	3.73564083e+02
110             	3.93109154e+02
111             	3.52226217e+02
112             	3.14847184e+02
113             	3.09541175e+02
114             	3.09776810e+02
115             	3.80549792e+02
116             	4.04970057e+02
117             	3.50344987e+02
118             	3.68495364e+02
119             	4.70535677e+02
120             	9.75997136e+02
121             	1.43833345e+03
122             	3.82355686e+02
123             	2.50000000e+02
124             	2.50000000e+02
125             	2.50000000e+02
126             	2.50000000e+02
