# Region        : cellZone pcb
# Cells         : 601
# Volume        : 1.18762869e+00
# Time          	volAverage(T)
1               	3.00003518e+02
2               	3.00010433e+02
3               	3.00020673e+02
4               	3.00033856e+02
5               	3.00046833e+02
6               	3.00060770e+02
7               	3.00076742e+02
8               	3.00094676e+02
9               	3.00114658e+02
10              	3.00137131e+02
11              	3.00161885e+02
12              	3.00187994e+02
13              	3.00216688e+02
14              	3.00247715e+02
15              	3.00279855e+02
16              	3.00312161e+02
17              	3.00341825e+02
18              	3.00371923e+02
19              	3.00403479e+02
20              	3.00437384e+02
21              	3.00472049e+02
22              	3.00507799e+02
23              	3.00544452e+02
24              	3.00581498e+02
25              	3.00619185e+02
26              	3.00651079e+02
27              	3.00684047e+02
28              	3.00720185e+02
29              	3.00754181e+02
30              	3.00788661e+02
31              	3.00828199e+02
32              	3.00867829e+02
33              	3.00906668e+02
34              	3.00947354e+02
35              	3.00989159e+02
36              	3.01034091e+02
37              	3.01080885e+02
38              	3.01126819e+02
39              	3.01171409e+02
40              	3.01211353e+02
41              	3.01248740e+02
42              	3.01288872e+02
43              	3.01329946e+02
44              	3.01368382e+02
45              	3.01410437e+02
46              	3.01451567e+02
47              	3.01491057e+02
48              	3.01534261e+02
49              	3.01579947e+02
50              	3.01625164e+02
51              	3.01665900e+02
52              	3.01709564e+02
53              	3.01757307e+02
54              	3.01804277e+02
55              	3.01850967e+02
56              	3.01893759e+02
57              	3.01932066e+02
58              	3.01970721e+02
59              	3.02011192e+02
60              	3.02054174e+02
61              	3.02094272e+02
62              	3.02133411e+02
63              	3.02175044e+02
64              	3.02213459e+02
65              	3.02254893e+02
66              	3.02294138e+02
67              	3.02334481e+02
68              	3.02373670e+02
69              	3.02410220e+02
70              	3.02449609e+02
71              	3.02490976e+02
72              	3.02532821e+02
73              	3.02573672e+02
74              	3.02613920e+02
75              	3.02653485e+02
76              	3.02693085e+02
77              	3.02729624e+02
78              	3.02766015e+02
79              	3.02804052e+02
80              	3.02838217e+02
81              	3.02874727e+02
82              	3.02913652e+02
83              	3.02948951e+02
84              	3.02983084e+02
85              	3.03018623e+02
86              	3.03054321e+02
87              	3.03088994e+02
88              	3.03122348e+02
89              	3.03156066e+02
90              	3.03190578e+02
91              	3.03225732e+02
92              	3.03260624e+02
93              	3.03294493e+02
94              	3.03327501e+02
95              	3.03360769e+02
96              	3.03393671e+02
97              	3.03427087e+02
98              	3.03460234e+02
99              	3.03492647e+02
100             	3.03524672e+02
101             	3.03556438e+02
102             	3.03588268e+02
103             	3.03620065e+02
104             	3.03650346e+02
105             	3.03679148e+02
106             	3.03707552e+02
107             	3.03736879e+02
108             	3.03766423e+02
109             	3.03795602e+02
110             	3.03824690e+02
111             	3.03854184e+02
112             	3.03883570e+02
113             	3.03911694e+02
114             	3.03939637e+02
115             	3.03968381e+02
116             	3.03996577e+02
117             	3.04024487e+02
118             	3.04052380e+02
119             	3.04080023e+02
120             	3.04107530e+02
121             	3.04134621e+02
122             	3.04161158e+02
123             	3.04186933e+02
124             	3.04212754e+02
125             	3.04238660e+02
126             	3.04264321e+02
127             	3.04289530e+02
128             	3.04314810e+02
129             	3.04339335e+02
130             	3.04363535e+02
131             	3.04387710e+02
132             	3.04411438e+02
133             	3.04434753e+02
134             	3.04458228e+02
135             	3.04482049e+02
136             	3.04506215e+02
137             	3.04531108e+02
138             	3.04556043e+02
139             	3.04580545e+02
140             	3.04604611e+02
141             	3.04628764e+02
142             	3.04653026e+02
143             	3.04676094e+02
144             	3.04697617e+02
145             	3.04718738e+02
146             	3.04739363e+02
147             	3.04759764e+02
148             	3.04780323e+02
149             	3.04801299e+02
150             	3.04822258e+02
151             	3.04843278e+02
152             	3.04864331e+02
153             	3.04885169e+02
154             	3.04905315e+02
155             	3.04925177e+02
156             	3.04945119e+02
157             	3.04964871e+02
158             	3.04984167e+02
159             	3.05003178e+02
160             	3.05022362e+02
161             	3.05042778e+02
